steps,n,topology,num_communities,p_in,p_out,bridge_fraction,delay_steps,k,alarm_threshold,influence_weight,learning,regulator,regulator_force,enable_content,enable_noise,noise_mode,name,classifier_accuracy,bridge_multiplier,seed,condition,L_mean_tail,L_max,L_amp_tail,L_std_tail,M_mean_tail,M_max,M_amp_tail,M_std_tail,R_mean_tail,R_max,R_amp_tail,R_std_tail,alarm_true_mean_tail,alarm_true_max,alarm_true_amp_tail,alarm_true_std_tail,alarm_delayed_mean_tail,alarm_delayed_max,alarm_delayed_amp_tail,alarm_delayed_std_tail,avg_repression_mean_tail,avg_repression_max,avg_repression_amp_tail,avg_repression_std_tail,punished_fraction_mean_tail,punished_fraction_max,punished_fraction_amp_tail,punished_fraction_std_tail,usefulness_mean_tail,usefulness_max,usefulness_amp_tail,usefulness_std_tail,regulator_force_mean_tail,regulator_force_max,regulator_force_amp_tail,regulator_force_std_tail,bridge_radical_fraction_mean_tail,bridge_radical_fraction_max,bridge_radical_fraction_amp_tail,bridge_radical_fraction_std_tail,dangerous_radical_bridge_fraction_mean_tail,dangerous_radical_bridge_fraction_max,dangerous_radical_bridge_fraction_amp_tail,dangerous_radical_bridge_fraction_std_tail,false_positive_rate_mean_tail,false_positive_rate_max,false_positive_rate_amp_tail,false_positive_rate_std_tail,false_negative_rate_mean_tail,false_negative_rate_max,false_negative_rate_amp_tail,false_negative_rate_std_tail,false_positive_bridge_rate_mean_tail,false_positive_bridge_rate_max,false_positive_bridge_rate_amp_tail,false_positive_bridge_rate_std_tail,false_negative_bridge_rate_mean_tail,false_negative_bridge_rate_max,false_negative_bridge_rate_amp_tail,false_negative_bridge_rate_std_tail,bridge_multiplier_used_mean_tail,bridge_multiplier_used_max,bridge_multiplier_used_amp_tail,bridge_multiplier_used_std_tail,content_frac_H_mean_tail,content_frac_H_max,content_frac_H_amp_tail,content_frac_H_std_tail,content_frac_P_mean_tail,content_frac_P_max,content_frac_P_amp_tail,content_frac_P_std_tail,content_frac_D_mean_tail,content_frac_D_max,content_frac_D_amp_tail,content_frac_D_std_tail,regime_fixed,regime
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,fp_heavy,default,0.0,1.6,8,default,0.37248333333333333,0.8416666666666667,0.1375,0.02460210582676026,0.38948333333333335,0.4666666666666667,0.1375,0.02504489857125488,0.23803333333333332,0.4125,0.11250000000000002,0.022057223558533182,0.6174260724938649,0.8355124283278634,0.16270677599531402,0.02928179300609004,0.6168701477402756,0.8355124283278634,0.14941901144475433,0.02898705658193279,0.19913807857654442,0.5671165646950053,0.2019510205635924,0.0415285755578433,0.1965,0.6125,0.24583333333333332,0.050446341129296315,2.211222600104675,2.4934120752430973,0.26415623911639585,0.04721384851687363,1.0,1.0,0.0,0.0,0.21457142857142855,0.5,0.2857142857142857,0.06251465134392946,0.017857142857142853,0.07142857142857142,0.07142857142857142,0.02241764975210745,0.2297,0.30833333333333335,0.1416666666666667,0.025817070149633768,0.04643333333333333,0.0875,0.06666666666666667,0.01248559169603107,0.24714285714285714,0.5357142857142857,0.4642857142857143,0.07929536620787381,0.020428571428571428,0.07142857142857142,0.07142857142857142,0.02316797578643452,1.6,1.6,0.0,0.0,0.37083333333333335,0.37083333333333335,0.0,0.0,0.44166666666666654,0.44166666666666665,0.0,1.1102230246251565e-16,0.1875,0.1875,0.0,0.0,stable,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,fp_heavy,default,0.0,1.6,9,default,0.34851666666666664,0.7625,0.15416666666666667,0.023379888080713018,0.43205,0.525,0.16250000000000003,0.027086902328944475,0.21943333333333334,0.4,0.12083333333333332,0.022366542473574724,0.643524586533598,0.8399635473427022,0.1817891840877779,0.029039703400145254,0.6440381791568593,0.8399635473427022,0.1761180470647401,0.028377793971539188,0.25084757696396803,0.5937660241025008,0.3003876824375036,0.048018259735493674,0.25156666666666666,0.5708333333333333,0.3333333333333333,0.05638573499663821,2.261399973090439,2.442727643553437,0.3014691409689152,0.04543129116511547,1.0,1.0,0.0,0.0,0.22785714285714287,0.4642857142857143,0.39285714285714285,0.06665858794588118,0.059857142857142845,0.17857142857142858,0.17857142857142858,0.03325504411639945,0.22618333333333335,0.31666666666666665,0.15416666666666665,0.028935795786150027,0.055900000000000005,0.1125,0.09166666666666667,0.01400579245248987,0.2101428571428571,0.5,0.2857142857142857,0.06960662060934335,0.07385714285714286,0.21428571428571427,0.21428571428571427,0.04672127514334779,1.6,1.6,0.0,0.0,0.3125,0.3125,0.0,0.0,0.46666666666666673,0.4666666666666667,0.0,5.551115123125783e-17,0.22083333333333327,0.22083333333333333,0.0,5.551115123125783e-17,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,fp_heavy,default,0.0,1.6,10,default,0.36701666666666666,0.8208333333333333,0.1333333333333333,0.024004102658596604,0.42406666666666665,0.5,0.1375,0.02428341912590656,0.20891666666666667,0.3541666666666667,0.09583333333333335,0.019909691944712087,0.6162393535295244,0.8318292167803616,0.13823698706498944,0.0273402125053092,0.6167962562908709,0.8318292167803616,0.14987556612027841,0.027908696779678343,0.20413510467135126,0.5734932950999047,0.21879879157707083,0.041572620037764844,0.20551666666666668,0.6125,0.26249999999999996,0.05134493645920696,2.2558193878243444,2.5873557032645134,0.2248456122667566,0.04687203802507728,1.0,1.0,0.0,0.0,0.187,0.42857142857142855,0.35714285714285715,0.06503829327278457,0.015428571428571427,0.14285714285714285,0.07142857142857142,0.021350333362593604,0.21869999999999998,0.2875,0.125,0.02356501644387289,0.06263333333333333,0.1125,0.09166666666666667,0.014728430556806338,0.19942857142857143,0.42857142857142855,0.32142857142857145,0.06786601445766023,0.06485714285714285,0.21428571428571427,0.17857142857142858,0.040502960335244226,1.6,1.6,0.0,0.0,0.2958333333333334,0.29583333333333334,0.0,5.551115123125783e-17,0.4541666666666666,0.45416666666666666,0.0,5.551115123125783e-17,0.25,0.25,0.0,0.0,stable,stable
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,fp_heavy,default,0.0,1.6,11,default,0.37261666666666665,0.8083333333333333,0.125,0.023038620956028502,0.409,0.475,0.14583333333333331,0.025510890920458964,0.21838333333333332,0.3333333333333333,0.125,0.02186537724856862,0.6039158496988741,0.720637036747996,0.14969928669626553,0.027220281996408368,0.6034518873338428,0.720637036747996,0.14969928669626553,0.027179667660774995,0.18022395249065745,0.3760829983083181,0.19140307358466335,0.03668318929245437,0.18085,0.38333333333333336,0.22499999999999998,0.04294553721478713,2.222248604001621,2.356692376756269,0.25200524074680697,0.04461887671050662,1.0,1.0,0.0,0.0,0.181,0.39285714285714285,0.32142857142857145,0.06060258632589664,0.01457142857142857,0.10714285714285714,0.07142857142857142,0.019741182480142512,0.22398333333333334,0.3,0.15,0.02826722188920116,0.0465,0.0875,0.075,0.01220086517879413,0.22028571428571428,0.4642857142857143,0.4642857142857143,0.07596132205918742,0.043857142857142845,0.17857142857142858,0.14285714285714285,0.033350641764776416,1.6,1.6,0.0,0.0,0.38333333333333336,0.38333333333333336,0.0,0.0,0.4249999999999999,0.425,0.0,1.1102230246251565e-16,0.19166666666666668,0.19166666666666668,0.0,0.0,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,fp_heavy,default,0.0,1.6,12,default,0.4045833333333333,0.775,0.14583333333333331,0.023764615385998663,0.3976166666666667,0.48333333333333334,0.15833333333333333,0.023077773096880708,0.1978,0.3458333333333333,0.11666666666666667,0.021499844960681306,0.5689249944602766,0.7487743039674284,0.15086424879137966,0.02930671459947494,0.5684728732793963,0.7487743039674284,0.15086424879137966,0.029431984828932445,0.13924458311807633,0.4335783585321556,0.1718617373727533,0.03349442814426278,0.1407,0.425,0.21250000000000002,0.04175036925984408,2.1555482286374024,2.359000387495994,0.251737220363244,0.04741512340046753,1.0,1.0,0.0,0.0,0.19228571428571428,0.42857142857142855,0.35714285714285715,0.06605254556419611,0.08099999999999999,0.17857142857142858,0.17857142857142858,0.03800134261860134,0.2345,0.31666666666666665,0.16666666666666666,0.02710883414846328,0.04431666666666667,0.07916666666666666,0.06666666666666667,0.011831795674743918,0.20285714285714287,0.5,0.4642857142857143,0.06934092056863769,0.05399999999999999,0.17857142857142858,0.14285714285714285,0.03687153650285857,1.6,1.6,0.0,0.0,0.3624999999999999,0.3625,0.0,1.1102230246251565e-16,0.4625,0.4625,0.0,0.0,0.175,0.175,0.0,0.0,stable,stable
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,fp_heavy,default,0.0,1.6,13,default,0.4024,0.8166666666666667,0.14583333333333337,0.02653490363862494,0.4234,0.5,0.1166666666666667,0.024107882528334998,0.17420000000000002,0.36666666666666664,0.10833333333333332,0.01920789768124907,0.5752667662898417,0.7683006461328517,0.1608869549729408,0.029718329433240247,0.575416900466616,0.7683006461328517,0.1608869549729408,0.029660676912074725,0.14926340755250417,0.47323979282538203,0.19760790593847152,0.03599640077870995,0.14886666666666667,0.4708333333333333,0.24166666666666664,0.0416379100767024,2.136454174902434,2.3588802855208186,0.290591995016646,0.050080464552648314,1.0,1.0,0.0,0.0,0.2227142857142857,0.5357142857142857,0.3214285714285714,0.06750192741012387,0.019142857142857142,0.14285714285714285,0.10714285714285714,0.02537232945633523,0.2159,0.32083333333333336,0.1416666666666667,0.024263507120319144,0.0688,0.1125,0.07916666666666666,0.014192290551954997,0.206,0.42857142857142855,0.32142857142857145,0.07022354974490759,0.07371428571428569,0.21428571428571427,0.21428571428571427,0.04466290978210087,1.6,1.6,0.0,0.0,0.26250000000000007,0.2625,0.0,5.551115123125783e-17,0.4625,0.4625,0.0,0.0,0.27499999999999997,0.275,0.0,5.551115123125783e-17,stable,stable
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,fp_heavy,default,0.0,1.6,14,default,0.37888333333333335,0.7916666666666666,0.12916666666666665,0.02364941272467928,0.40945000000000004,0.475,0.12916666666666665,0.022786820020939007,0.21166666666666667,0.4083333333333333,0.11666666666666667,0.021492892882170246,0.6014026632599664,0.8453067117671402,0.1519944649209265,0.02971794152921334,0.6014573587708313,0.8453067117671402,0.1519944649209265,0.02867983844687261,0.1806870232296012,0.5876451200221025,0.20912308225338172,0.03926635769324272,0.18206666666666665,0.5833333333333334,0.22083333333333333,0.043667697188857775,2.214422114538617,2.529358652089539,0.24167503187886608,0.046287820981833906,1.0,1.0,0.0,0.0,0.16714285714285712,0.4642857142857143,0.32142857142857145,0.05525451315946776,0.022714285714285715,0.14285714285714285,0.10714285714285714,0.026522612608712526,0.23376666666666665,0.3375,0.18333333333333335,0.025875363658206706,0.042633333333333336,0.07916666666666666,0.0625,0.010937143644988444,0.2347142857142857,0.5357142857142857,0.4285714285714286,0.07344316141877114,0.06171428571428571,0.17857142857142858,0.17857142857142858,0.04087711799418109,1.6,1.6,0.0,0.0,0.375,0.375,0.0,0.0,0.4541666666666666,0.45416666666666666,0.0,5.551115123125783e-17,0.17083333333333336,0.17083333333333334,0.0,2.7755575615628914e-17,stable,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,fp_heavy,default,0.0,1.6,15,default,0.36519999999999997,0.8083333333333333,0.13333333333333336,0.023812088433305373,0.42623333333333335,0.5083333333333333,0.17083333333333334,0.024958432108875214,0.20856666666666665,0.3541666666666667,0.11666666666666664,0.02140744937840304,0.6213117606687991,0.8224767550971479,0.16982731488056402,0.02943226890875072,0.6216040367142459,0.8224767550971479,0.16982731488056402,0.029193117147864822,0.2120716884087877,0.565113841438334,0.2379069926479151,0.04439118754650471,0.21375,0.6041666666666666,0.29583333333333334,0.052996658699707974,2.21888777560829,2.4971735449213126,0.26124954120966226,0.046206450605611085,1.0,1.0,0.0,0.0,0.25942857142857145,0.5,0.3928571428571429,0.06763406942465294,0.04157142857142857,0.21428571428571427,0.14285714285714285,0.02805570261069203,0.2187833333333333,0.3,0.15,0.026895481859309463,0.053599999999999995,0.09583333333333334,0.07916666666666668,0.013300417704384743,0.20185714285714285,0.42857142857142855,0.39285714285714285,0.07015740320514861,0.06528571428571428,0.17857142857142858,0.17857142857142858,0.04377610008641142,1.6,1.6,0.0,0.0,0.38333333333333336,0.38333333333333336,0.0,0.0,0.40416666666666673,0.4041666666666667,0.0,5.551115123125783e-17,0.21249999999999994,0.2125,0.0,5.551115123125783e-17,stable,stable
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,fp_heavy,default,0.0,1.6,16,default,0.3533333333333334,0.7791666666666667,0.1333333333333333,0.02496386277090235,0.4047,0.48333333333333334,0.14166666666666666,0.025854700840573567,0.24196666666666666,0.4041666666666667,0.12083333333333335,0.022971455717428483,0.6482497383903503,0.8330701689167673,0.18204461274754224,0.03082809664342938,0.6485189080464975,0.8330701689167673,0.18204461274754224,0.03061670598841834,0.2525177183332268,0.5717957940817356,0.28807723577542693,0.050711592985343217,0.2545666666666667,0.6458333333333334,0.29166666666666663,0.057088926733260235,2.3003147206077004,2.5335502170349433,0.257750691888337,0.04905809323189945,1.0,1.0,0.0,0.0,0.30514285714285716,0.6071428571428571,0.46428571428571425,0.07824660128238732,0.06599999999999999,0.17857142857142858,0.17857142857142858,0.03671623118803264,0.2044166666666667,0.2875,0.1583333333333333,0.025986241017550465,0.06743333333333333,0.10416666666666667,0.07916666666666666,0.014331240157238466,0.19971428571428573,0.42857142857142855,0.35714285714285715,0.07101250249219557,0.06457142857142856,0.21428571428571427,0.17857142857142858,0.039043669951290515,1.6,1.6,0.0,0.0,0.35416666666666663,0.3541666666666667,0.0,5.551115123125783e-17,0.38333333333333336,0.38333333333333336,0.0,0.0,0.26250000000000007,0.2625,0.0,5.551115123125783e-17,stable,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,fp_heavy,default,0.0,1.6,17,default,0.37446666666666667,0.7791666666666667,0.12083333333333335,0.02255841799023642,0.43445000000000006,0.5125,0.15833333333333327,0.02351276839884614,0.19108333333333336,0.3458333333333333,0.11249999999999999,0.02065271706633832,0.6033860205064492,0.7796654051521649,0.14288902636129053,0.027209578120014847,0.6035577905743342,0.7796654051521649,0.14288902636129053,0.02731415505262316,0.18476078483985378,0.49291911645177516,0.19951002225441022,0.038261327321123716,0.18463333333333332,0.525,0.2416666666666667,0.04391568942619229,2.2377710109955755,2.4625080114700837,0.2286800356375185,0.04411217985944724,1.0,1.0,0.0,0.0,0.24757142857142855,0.4642857142857143,0.3928571428571429,0.06623412401227535,0.024857142857142855,0.14285714285714285,0.14285714285714285,0.02970054627409388,0.23148333333333335,0.30833333333333335,0.1375,0.025900069712475896,0.0495,0.09583333333333334,0.07500000000000001,0.012400716825158848,0.255,0.5357142857142857,0.3571428571428571,0.07416542458640436,0.04599999999999999,0.14285714285714285,0.14285714285714285,0.034939013922512904,1.6,1.6,0.0,0.0,0.31666666666666665,0.31666666666666665,0.0,0.0,0.4833333333333334,0.48333333333333334,0.0,5.551115123125783e-17,0.2,0.2,0.0,0.0,stable,stable
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,fp_heavy,default,0.0,1.6,18,default,0.3612666666666666,0.85,0.16666666666666669,0.0248021280448988,0.45209999999999995,0.5125,0.11666666666666664,0.024124238617806965,0.18663333333333332,0.375,0.12083333333333332,0.020512841506399513,0.6112461836146152,0.8250065130265454,0.18266806843054983,0.029935132958386044,0.6118763799658281,0.8250065130265454,0.18266806843054983,0.02934392438691279,0.19898647291717328,0.5706300458243901,0.27077855005362866,0.04257178339413339,0.19611666666666666,0.5666666666666667,0.2958333333333334,0.0477623195277058,2.2045585912715215,2.3954926494647597,0.3140495543465347,0.04686380160790189,1.0,1.0,0.0,0.0,0.1757142857142857,0.5357142857142857,0.39285714285714285,0.06579187965525403,0.009571428571428571,0.07142857142857142,0.07142857142857142,0.016137799460538955,0.23240000000000002,0.3,0.13333333333333333,0.02637530410567178,0.047266666666666665,0.07916666666666666,0.058333333333333334,0.012344634461983878,0.30357142857142855,0.5357142857142857,0.42857142857142855,0.08859734643835766,0.018857142857142854,0.07142857142857142,0.07142857142857142,0.022622004819220075,1.6,1.6,0.0,0.0,0.3291666666666666,0.32916666666666666,0.0,5.551115123125783e-17,0.47916666666666674,0.4791666666666667,0.0,5.551115123125783e-17,0.19166666666666668,0.19166666666666668,0.0,0.0,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,fp_heavy,default,0.0,1.6,19,default,0.35736666666666667,0.8375,0.15416666666666667,0.02572901518174029,0.3967166666666667,0.4708333333333333,0.14583333333333331,0.025795353802143862,0.24591666666666667,0.425,0.12916666666666665,0.02162319356616871,0.646640012719143,0.8744236676463595,0.19974644455986368,0.03037610786293798,0.6463725009849688,0.8744236676463595,0.19974644455986368,0.030878075253509888,0.25007221964716825,0.6240954012747952,0.31657801863835744,0.05110502354724818,0.25088333333333335,0.675,0.31666666666666665,0.056737556149148494,2.290787166882238,2.5400120650933005,0.28385143129006263,0.049997860102443566,1.0,1.0,0.0,0.0,0.27285714285714285,0.5,0.3571428571428571,0.0655276853781698,0.019285714285714285,0.07142857142857142,0.07142857142857142,0.0199616980178316,0.23141666666666666,0.32083333333333336,0.15416666666666665,0.02561751245621722,0.04468333333333334,0.075,0.06666666666666667,0.01132829544890924,0.283,0.5,0.4285714285714286,0.07744504305556006,0.02414285714285714,0.10714285714285714,0.10714285714285714,0.0267981875719769,1.6,1.6,0.0,0.0,0.375,0.375,0.0,0.0,0.4500000000000001,0.45,0.0,1.1102230246251565e-16,0.175,0.175,0.0,0.0,stable,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,fp_heavy,default,0.0,1.6,20,default,0.392,0.7916666666666666,0.13333333333333336,0.02376739129330118,0.38016666666666665,0.4625,0.125,0.023279103648265038,0.2278333333333333,0.39166666666666666,0.10000000000000003,0.020426698215815497,0.609648557317079,0.7897534328902481,0.1535522787936402,0.02848446052985581,0.6105452205211106,0.7897534328902481,0.16060872893759037,0.02918416989678616,0.1947195348956179,0.5048269567940233,0.2289469990287481,0.041422753911037016,0.1948333333333333,0.4708333333333333,0.25416666666666665,0.04872371086031933,2.1903908485480197,2.4053285376916964,0.24983890632952255,0.04527225021110264,1.0,1.0,0.0,0.0,0.18657142857142855,0.42857142857142855,0.32142857142857145,0.06434346612246702,0.03157142857142857,0.14285714285714285,0.14285714285714285,0.032547923849898255,0.21234999999999998,0.3,0.14583333333333334,0.02488958394366786,0.05931666666666666,0.1,0.07500000000000001,0.013362145952070888,0.2111428571428571,0.42857142857142855,0.39285714285714285,0.07221227212114267,0.06185714285714285,0.21428571428571427,0.17857142857142858,0.040471960563292886,1.6,1.6,0.0,0.0,0.35416666666666663,0.3541666666666667,0.0,5.551115123125783e-17,0.4125,0.4125,0.0,0.0,0.23333333333333336,0.23333333333333334,0.0,2.7755575615628914e-17,stable,stable
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,fp_heavy,default,0.0,1.8,1,default,0.3838666666666667,0.8083333333333333,0.14166666666666666,0.025069215295967194,0.42795,0.5,0.14999999999999997,0.025765615545615135,0.18818333333333334,0.35833333333333334,0.10833333333333334,0.021759857280986217,0.5959617747478912,0.7763194397255472,0.1708533171374046,0.030369110123298203,0.5968892842328676,0.7763194397255472,0.14257607936252226,0.029725845974915104,0.17955652399415256,0.4935105084365404,0.2031904041602719,0.04131119286566321,0.17889999999999998,0.5208333333333334,0.2416666666666667,0.049757031887183764,2.161732786898082,2.358779536883372,0.25686581476681924,0.04715090737065668,1.0,1.0,0.0,0.0,0.2244285714285714,0.5,0.35714285714285715,0.06463539814898298,0.03742857142857142,0.14285714285714285,0.10714285714285714,0.02815989332076268,0.22360000000000002,0.30833333333333335,0.15000000000000002,0.024952421392188236,0.055483333333333336,0.09583333333333334,0.07083333333333333,0.012287177146204989,0.24471428571428572,0.4642857142857143,0.3928571428571429,0.07684877808968436,0.044714285714285706,0.14285714285714285,0.14285714285714285,0.03463541893637146,1.8000000000000005,1.8,0.0,4.440892098500626e-16,0.34166666666666673,0.3416666666666667,0.0,5.551115123125783e-17,0.44166666666666654,0.44166666666666665,0.0,1.1102230246251565e-16,0.21666666666666673,0.21666666666666667,0.0,5.551115123125783e-17,stable,stable
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,fp_heavy,default,0.0,1.8,2,default,0.3673166666666667,0.7833333333333333,0.12916666666666665,0.02253841781886603,0.4150333333333333,0.5,0.13749999999999996,0.023940876248699745,0.21764999999999998,0.3958333333333333,0.10416666666666669,0.0210770346322458,0.6229506955270665,0.8158740329442637,0.16537181486541674,0.028135947600512846,0.6228930925722804,0.8158740329442637,0.16537181486541674,0.028112788673714858,0.21609304888959407,0.5530382168149255,0.25236058896481445,0.04395586219179971,0.2175,0.5416666666666666,0.2916666666666667,0.05332552026104491,2.2398991761169893,2.4386007794145232,0.2618200792657115,0.04552462304042307,1.0,1.0,0.0,0.0,0.24442857142857138,0.4642857142857143,0.3928571428571429,0.0668884236956575,0.017571428571428568,0.10714285714285714,0.07142857142857142,0.020264072963282195,0.24164999999999998,0.31666666666666665,0.15,0.025915187524778678,0.04141666666666667,0.075,0.07083333333333333,0.011666964281918222,0.24885714285714283,0.5,0.4642857142857143,0.07997907889707465,0.03428571428571428,0.10714285714285714,0.10714285714285714,0.029760952365713796,1.8000000000000005,1.8,0.0,4.440892098500626e-16,0.3291666666666666,0.32916666666666666,0.0,5.551115123125783e-17,0.5083333333333332,0.5083333333333333,0.0,1.1102230246251565e-16,0.1625,0.1625,0.0,0.0,stable,stable
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,fp_heavy,default,0.0,1.8,3,default,0.35370000000000007,0.7583333333333333,0.14166666666666666,0.02532684127341759,0.43625,0.5083333333333333,0.11666666666666664,0.024967339777308185,0.21005,0.3875,0.09999999999999998,0.021046515942866488,0.6300293554309754,0.8350711712557704,0.17223464438244784,0.030316348301355104,0.6300615378703089,0.8350711712557704,0.17223464438244784,0.030116210035512243,0.2301025117415062,0.5949224269221549,0.2573559114537437,0.04768407262052269,0.22836666666666666,0.6208333333333333,0.3041666666666667,0.05457715232178714,2.257543732799658,2.491624091227273,0.28746134477509955,0.048877475252671464,1.0,1.0,0.0,0.0,0.2067142857142857,0.4642857142857143,0.32142857142857145,0.06168402035654728,0.05628571428571428,0.14285714285714285,0.14285714285714285,0.03265903006670527,0.23158333333333334,0.3125,0.1416666666666667,0.025583333333333333,0.04433333333333333,0.0875,0.07083333333333333,0.012724647997750926,0.22299999999999998,0.42857142857142855,0.39285714285714285,0.07437206519677031,0.05414285714285713,0.17857142857142858,0.17857142857142858,0.03979770273341343,1.8000000000000005,1.8,0.0,4.440892098500626e-16,0.36666666666666664,0.36666666666666664,0.0,0.0,0.45833333333333326,0.4583333333333333,0.0,5.551115123125783e-17,0.175,0.175,0.0,0.0,stable,stable
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,fp_heavy,default,0.0,1.8,4,default,0.37421666666666664,0.8291666666666667,0.12916666666666665,0.023470081427686234,0.42910000000000004,0.5083333333333333,0.14583333333333331,0.024438039564944194,0.19668333333333332,0.36666666666666664,0.11666666666666667,0.02061990004286582,0.6075668930787049,0.8030815186938823,0.15859338345328422,0.027922964630658485,0.6080269031607957,0.8030815186938823,0.15859338345328422,0.02828383973534544,0.1932813361243085,0.5340971920035948,0.2299198817445225,0.04098755333342474,0.19331666666666666,0.5375,0.25833333333333336,0.04825841607659976,2.2417704349708076,2.4716397017907257,0.25401477755254565,0.045763439153074306,1.0,1.0,0.0,0.0,0.15685714285714283,0.4642857142857143,0.32142857142857145,0.0597436701454554,0.023428571428571427,0.17857142857142858,0.10714285714285714,0.0267658021225837,0.23295000000000002,0.30833333333333335,0.1416666666666667,0.024772414093099607,0.04945,0.08333333333333333,0.0625,0.012311478384012213,0.21157142857142855,0.4642857142857143,0.32142857142857145,0.07373269426842907,0.060428571428571415,0.21428571428571427,0.17857142857142858,0.03881431463272491,1.8000000000000005,1.8,0.0,4.440892098500626e-16,0.30416666666666664,0.30416666666666664,0.0,0.0,0.5,0.5,0.0,0.0,0.1958333333333333,0.19583333333333333,0.0,2.7755575615628914e-17,stable,stable
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,fp_heavy,default,0.0,1.8,5,default,0.36560000000000004,0.8041666666666667,0.11250000000000004,0.02416324113653262,0.4217666666666667,0.49583333333333335,0.14583333333333337,0.02383603714266838,0.2126333333333333,0.38333333333333336,0.10416666666666666,0.021304251010329157,0.612356454970051,0.799540837701827,0.14664860972678273,0.028737465201521917,0.6122648124025133,0.799540837701827,0.14664860972678273,0.028643522758985365,0.1939339452037652,0.5139815372886882,0.2138116751602701,0.04124350229333955,0.19391666666666668,0.5333333333333333,0.25,0.04666078832024451,2.259887838476181,2.454131155235744,0.23621596420181712,0.04745290007656545,1.0,1.0,0.0,0.0,0.22228571428571428,0.5,0.4285714285714286,0.07372923436466705,0.021285714285714286,0.10714285714285714,0.10714285714285714,0.023711273474782375,0.2386666666666667,0.30833333333333335,0.13333333333333336,0.02647640458974745,0.03505,0.075,0.05416666666666667,0.009648560629556215,0.24785714285714283,0.5,0.4285714285714286,0.07128914964525006,0.02657142857142857,0.10714285714285714,0.10714285714285714,0.02649759326768361,1.8000000000000005,1.8,0.0,4.440892098500626e-16,0.4,0.4,0.0,0.0,0.4541666666666666,0.45416666666666666,0.0,5.551115123125783e-17,0.14583333333333334,0.14583333333333334,0.0,0.0,stable,stable
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,fp_heavy,default,0.0,1.8,6,default,0.38965000000000005,0.7833333333333333,0.13333333333333336,0.025094869993685962,0.39091666666666663,0.4708333333333333,0.14999999999999997,0.025194934455604806,0.21943333333333334,0.37916666666666665,0.11666666666666664,0.019289058498998278,0.6052921462484249,0.8199478209086412,0.15466533355376944,0.028758809273813597,0.6053732286050281,0.8199478209086412,0.15466533355376944,0.028628811405048974,0.18864637937365478,0.5551339766879406,0.2161827896376474,0.04022052979637627,0.18715,0.6041666666666666,0.2625,0.04742921333711722,2.201751203300857,2.458438836765514,0.24806137103307835,0.04622446923998306,1.0,1.0,0.0,0.0,0.1484285714285714,0.42857142857142855,0.28571428571428575,0.052241394174601836,0.012,0.10714285714285714,0.07142857142857142,0.020426073773388714,0.22315,0.30416666666666664,0.1583333333333333,0.024941203080667763,0.0537,0.1,0.06666666666666667,0.013252001945198906,0.21728571428571428,0.4642857142857143,0.4642857142857143,0.07723658327449738,0.043714285714285706,0.14285714285714285,0.14285714285714285,0.031090388304071712,1.8000000000000005,1.8,0.0,4.440892098500626e-16,0.3583333333333334,0.35833333333333334,0.0,5.551115123125783e-17,0.4291666666666666,0.42916666666666664,0.0,5.551115123125783e-17,0.21249999999999994,0.2125,0.0,5.551115123125783e-17,stable,stable
