seed,steps,n,topology,num_communities,p_in,p_out,bridge_fraction,delay_steps,k,alarm_threshold,influence_weight,learning,regulator,regulator_force,enable_content,enable_noise,bridge_multiplier,name,condition,L_mean_tail,L_max,L_amp_tail,L_std_tail,M_mean_tail,M_max,M_amp_tail,M_std_tail,R_mean_tail,R_max,R_amp_tail,R_std_tail,alarm_true_mean_tail,alarm_true_max,alarm_true_amp_tail,alarm_true_std_tail,alarm_delayed_mean_tail,alarm_delayed_max,alarm_delayed_amp_tail,alarm_delayed_std_tail,avg_repression_mean_tail,avg_repression_max,avg_repression_amp_tail,avg_repression_std_tail,punished_fraction_mean_tail,punished_fraction_max,punished_fraction_amp_tail,punished_fraction_std_tail,usefulness_mean_tail,usefulness_max,usefulness_amp_tail,usefulness_std_tail,bridge_radical_fraction_mean_tail,bridge_radical_fraction_max,bridge_radical_fraction_amp_tail,bridge_radical_fraction_std_tail,dangerous_radical_bridge_fraction_mean_tail,dangerous_radical_bridge_fraction_max,dangerous_radical_bridge_fraction_amp_tail,dangerous_radical_bridge_fraction_std_tail,false_positive_rate_mean_tail,false_positive_rate_max,false_positive_rate_amp_tail,false_positive_rate_std_tail,false_negative_rate_mean_tail,false_negative_rate_max,false_negative_rate_amp_tail,false_negative_rate_std_tail,false_positive_bridge_rate_mean_tail,false_positive_bridge_rate_max,false_positive_bridge_rate_amp_tail,false_positive_bridge_rate_std_tail,false_negative_bridge_rate_mean_tail,false_negative_bridge_rate_max,false_negative_bridge_rate_amp_tail,false_negative_bridge_rate_std_tail,regime
19,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.35663333333333336,0.8416666666666667,0.12916666666666665,0.02437608117260306,0.4327,0.5,0.125,0.022979797890997893,0.2106666666666666,0.375,0.11249999999999999,0.02081265640581871,0.6128720020466192,0.7759441748496247,0.15407367877788236,0.028233101699342678,0.6127701998119631,0.7759441748496247,0.15407367877788236,0.028283987153607533,0.19084769340944704,0.4680201746619602,0.21024952187588453,0.039843032533634505,0.19359999999999997,0.5125,0.21666666666666667,0.04603303161861056,2.2235352765099092,2.4072760704713145,0.27412845360583393,0.04851291517439689,0.2913333333333334,0.6666666666666666,0.4166666666666667,0.09753859634922875,0.07999999999999999,0.3333333333333333,0.3333333333333333,0.0627162924074226,0.07343333333333331,0.12083333333333333,0.08333333333333334,0.01623323066360414,0.0533,0.1,0.07083333333333333,0.013471121375413076,0.06066666666666667,0.25,0.25,0.06697926710723416,0.076,0.3333333333333333,0.3333333333333333,0.0737985245260515,stable
20,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.3687,0.8416666666666667,0.125,0.024852989983322145,0.3970666666666667,0.4666666666666667,0.125,0.024793726805159587,0.23423333333333335,0.4166666666666667,0.1416666666666667,0.022108218682954386,0.6480459668544979,0.8246376388205684,0.1849969163512425,0.03126964937354088,0.6474271679438026,0.8246376388205684,0.1849969163512425,0.031681086800552656,0.2490113392493227,0.5582845669740191,0.27931502789402934,0.051114288109401954,0.24916666666666665,0.6083333333333333,0.3458333333333333,0.05731007280089988,2.202633446702388,2.422384133093984,0.2334946373962481,0.04709656271417587,0.20599999999999993,0.5833333333333334,0.33333333333333337,0.08792420978699021,0.03533333333333332,0.16666666666666666,0.16666666666666666,0.042510129511812954,0.07156666666666667,0.10416666666666667,0.07916666666666666,0.015184641363342544,0.04796666666666667,0.07916666666666666,0.0625,0.011979334056801506,0.09866666666666665,0.3333333333333333,0.3333333333333333,0.09152048950918039,0.04266666666666666,0.16666666666666666,0.16666666666666666,0.04786090958879351,stable
21,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.3337666666666667,0.7625,0.1375,0.025258793848215846,0.42233333333333334,0.49583333333333335,0.15416666666666667,0.025420901286583492,0.2439,0.37083333333333335,0.1,0.02019724953771896,0.6445722771715012,0.7963857860814214,0.12971348074838185,0.028200568070889828,0.644136337615152,0.7963857860814214,0.12971348074838185,0.02791048850990835,0.23615924673376074,0.4996320482449255,0.20918749286355098,0.044225839535792594,0.23809999999999998,0.525,0.26666666666666666,0.053452221656354,2.3008104034410706,2.4766790666298086,0.25320038895218344,0.04827789260297229,0.15733333333333335,0.5,0.3333333333333333,0.08895442028864495,0.04599999999999999,0.25,0.16666666666666666,0.04995108718647785,0.08270000000000001,0.13333333333333333,0.0875,0.016558448665929495,0.05033333333333332,0.09166666666666666,0.05833333333333333,0.01210601319822325,0.08000000000000002,0.25,0.25,0.07630348761506396,0.086,0.3333333333333333,0.25,0.0657740239169098,stable
22,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.3536333333333333,0.8,0.15000000000000002,0.025445890303413106,0.42726666666666663,0.49583333333333335,0.14166666666666666,0.023579086779036484,0.21910000000000002,0.3958333333333333,0.09166666666666667,0.020576307842867347,0.6111566120820654,0.789632660219023,0.14098989515251736,0.027863960098781,0.6092220135915553,0.789632660219023,0.14098989515251736,0.02801710120822647,0.18418200933029646,0.48632812412387566,0.18556786812055154,0.03801232148323225,0.1859333333333333,0.5208333333333334,0.21250000000000002,0.043306607142816235,2.2295563747409353,2.4151331385547308,0.2838474464048142,0.0482868780849857,0.288,0.75,0.4166666666666667,0.09098473620460866,0.07733333333333334,0.25,0.16666666666666666,0.04850658603621666,0.07679999999999998,0.12083333333333333,0.07916666666666666,0.015611035982421041,0.047966666666666664,0.08333333333333333,0.058333333333333334,0.011542385657508881,0.09466666666666665,0.4166666666666667,0.4166666666666667,0.08840814442120137,0.06,0.25,0.25,0.06879922480183433,stable
23,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.35366666666666663,0.7875,0.125,0.024986663109213554,0.42250000000000004,0.48333333333333334,0.13333333333333336,0.02459110046789737,0.2238333333333333,0.38333333333333336,0.10000000000000003,0.02172811798364302,0.6290271872187011,0.8070689901519444,0.15065991248911792,0.029968329121371668,0.6292981131753276,0.8070689901519444,0.15065991248911792,0.030107789394525863,0.21574316334088636,0.5200377850542113,0.22036715701343726,0.04563315338803422,0.21903333333333333,0.5333333333333333,0.26666666666666666,0.054831398142143176,2.235657113549644,2.4820667041178535,0.2446347749137896,0.04784002144359048,0.15666666666666662,0.5,0.4166666666666667,0.09404490653110588,0.021333333333333333,0.16666666666666666,0.16666666666666666,0.0406939798987516,0.08226666666666667,0.12916666666666668,0.07916666666666668,0.015722453865588397,0.04393333333333334,0.0875,0.0625,0.01168455771045224,0.09866666666666665,0.3333333333333333,0.3333333333333333,0.07984985911070851,0.06199999999999999,0.25,0.25,0.0665866186089801,stable
24,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.36576666666666674,0.8041666666666667,0.17083333333333334,0.027831756442356755,0.4132333333333334,0.4791666666666667,0.1333333333333333,0.02516646799038576,0.22099999999999997,0.3541666666666667,0.11250000000000002,0.020401524997465805,0.6174849417993216,0.77698558169401,0.20643835485006112,0.031294932810699595,0.6185723822574037,0.77698558169401,0.20643835485006112,0.031783605664012074,0.2032915739279525,0.4779767973058459,0.29005715905493934,0.046427637451533985,0.20479999999999998,0.5125,0.3416666666666667,0.05258869756051305,2.240573449724123,2.452292544729073,0.32301712429457385,0.05335215446137147,0.126,0.5833333333333334,0.5,0.09978643862436085,0.013333333333333332,0.16666666666666666,0.08333333333333333,0.03055050463303893,0.07896666666666667,0.125,0.08333333333333334,0.016209188066580567,0.056033333333333324,0.0875,0.05833333333333333,0.012979214151866052,0.056666666666666664,0.25,0.16666666666666666,0.058309518948453,0.08133333333333334,0.25,0.25,0.07262078061944652,stable
25,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.37776666666666664,0.7833333333333333,0.12083333333333335,0.024888328366704116,0.3728666666666667,0.4583333333333333,0.14999999999999997,0.026633395911482595,0.24936666666666668,0.3958333333333333,0.125,0.021692651085358634,0.6399560632046648,0.8237546658405756,0.14090944303269282,0.029752458454069798,0.6412062211124151,0.8237546658405756,0.14090944303269282,0.029006329105650864,0.2349148228449868,0.5458672662474587,0.20846337307971063,0.04527064450219518,0.23416666666666672,0.5958333333333333,0.2416666666666667,0.05093023550788754,2.2214093499493646,2.4726120632498008,0.2072996973655843,0.046984294299613205,0.24599999999999997,0.5833333333333334,0.5,0.10480458005259123,0.0026666666666666666,0.08333333333333333,0.08333333333333333,0.014666666666666666,0.0788,0.13333333333333333,0.09166666666666667,0.01784980547668673,0.04880000000000001,0.08333333333333333,0.05416666666666666,0.010837383858149939,0.082,0.3333333333333333,0.3333333333333333,0.08026622369755954,0.024666666666666663,0.08333333333333333,0.08333333333333333,0.03804091364716561,stable
26,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.3226,0.8333333333333334,0.10416666666666669,0.022068479281041952,0.42010000000000003,0.49166666666666664,0.12083333333333335,0.024664774702216747,0.2573,0.375,0.11250000000000002,0.021887693142748302,0.6831608911888887,0.8332200936407649,0.13856666209716628,0.027694996163313765,0.6844226358362991,0.8332200936407649,0.12057803965601555,0.026879387011197214,0.31132310203143737,0.5639967653208758,0.21784219835852509,0.04824257951946152,0.30966666666666665,0.5458333333333333,0.26249999999999996,0.05530370692819786,2.2883594315697118,2.485173525784518,0.21224989759738966,0.042375860188363486,0.4033333333333333,0.6666666666666666,0.5,0.07986099033807295,0.13733333333333334,0.4166666666666667,0.25,0.05401234426807758,0.06313333333333332,0.10416666666666667,0.07916666666666668,0.014991256711089225,0.06906666666666667,0.10416666666666667,0.06666666666666668,0.014778588114791838,0.04,0.3333333333333333,0.16666666666666666,0.05228129047119373,0.13399999999999998,0.5,0.5,0.09061272905429273,stable
27,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.35033333333333333,0.7625,0.10000000000000003,0.023055488621054103,0.39913333333333334,0.49166666666666664,0.10416666666666669,0.023293394390303493,0.25053333333333333,0.4083333333333333,0.09583333333333333,0.01968485035079854,0.6481122008731447,0.8444320611103434,0.14630978787990467,0.027132351775797186,0.6481015994742146,0.8444320611103434,0.14630978787990467,0.02730338586879313,0.242592794245701,0.5657072288855878,0.2268943413727368,0.043596026455247135,0.2451666666666667,0.6,0.2583333333333333,0.05183681660321701,2.2858625840783056,2.5462538270434454,0.22248047262764148,0.04571606286918959,0.18133333333333335,0.5,0.5,0.10058937430077901,0.03,0.08333333333333333,0.08333333333333333,0.04000000000000001,0.08226666666666668,0.1375,0.09583333333333335,0.016312095035416037,0.04363333333333332,0.08333333333333333,0.05,0.010389310746039788,0.13066666666666665,0.4166666666666667,0.4166666666666667,0.09026873458980383,0.019333333333333334,0.08333333333333333,0.08333333333333333,0.03517574922206111,stable
28,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.35096666666666665,0.8041666666666667,0.12916666666666665,0.02668819963954107,0.4566333333333334,0.525,0.1375,0.02696240180531235,0.1924,0.3333333333333333,0.10416666666666666,0.02051465600762321,0.633323417972439,0.7731294020348521,0.1493428331821155,0.03138389460491891,0.6321056230276428,0.7731294020348521,0.1493428331821155,0.030470420603314903,0.2284679243932567,0.48589243261289994,0.23684676062947574,0.049433541720450884,0.2266,0.5208333333333334,0.32499999999999996,0.05840182645545714,2.2023382145780515,2.330071088992988,0.23251323175989658,0.04946642871407786,0.32,0.5833333333333334,0.5,0.10022197585581939,0.049333333333333326,0.16666666666666666,0.16666666666666666,0.04606275912033252,0.08093333333333333,0.15,0.12916666666666665,0.017490187725312346,0.05213333333333333,0.09583333333333334,0.06666666666666668,0.012991621231479244,0.056666666666666664,0.25,0.25,0.06716480559869961,0.07333333333333335,0.25,0.25,0.06289320754704403,stable
29,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.3412333333333332,0.7958333333333333,0.125,0.02407063679165044,0.39440000000000003,0.4583333333333333,0.12083333333333329,0.026257824230757072,0.2643666666666667,0.4083333333333333,0.11249999999999999,0.024286804830790088,0.6737732977228801,0.8458067342191592,0.13702430373892527,0.028937268287268322,0.6736266193073426,0.8458067342191592,0.13702430373892527,0.030349265012759356,0.2875782256566442,0.5782658442037102,0.23023104229055696,0.052179568414071814,0.2926666666666667,0.5875,0.29583333333333334,0.05808375179189291,2.2829923632717257,2.4753022073515822,0.23261720585940981,0.04555364620570569,0.2713333333333333,0.5833333333333334,0.5,0.10105224171464754,0.10666666666666669,0.25,0.25,0.07195677714974301,0.0731,0.1375,0.0875,0.01662915779253083,0.0475,0.07916666666666666,0.05,0.012122064363978786,0.04999999999999999,0.25,0.25,0.06146362971528592,0.08733333333333335,0.3333333333333333,0.25,0.07517091636175965,stable
30,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.35893333333333327,0.75,0.1291666666666667,0.025973832986296033,0.4029666666666667,0.4875,0.1375,0.02563534885877528,0.23810000000000003,0.3958333333333333,0.1,0.020150158532599414,0.6495805261790276,0.8806915254761805,0.1459264468074144,0.029598212854073033,0.6487524369483786,0.8806915254761805,0.13732179236061293,0.029214226940193894,0.24984442836358534,0.6220902666493077,0.22302422629441465,0.048526272240918315,0.24916666666666668,0.6583333333333333,0.2833333333333333,0.05561025085359713,2.205945585324938,2.5398956659692655,0.23033953459290668,0.04900379863978915,0.32066666666666677,0.5833333333333334,0.5,0.10277051025356339,0.09466666666666668,0.25,0.25,0.059948125723643574,0.0685,0.11666666666666667,0.07500000000000001,0.015040685563571302,0.0557,0.09583333333333334,0.05833333333333333,0.012926458653990787,0.04799999999999999,0.25,0.25,0.06347702996622742,0.06066666666666667,0.25,0.25,0.058095706477424916,stable
31,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.36393333333333333,0.7666666666666667,0.1166666666666667,0.022534566041232447,0.40853333333333336,0.4666666666666667,0.11250000000000004,0.023308653614770063,0.22753333333333334,0.37916666666666665,0.11250000000000002,0.021895560179076387,0.6293679572166325,0.7796036349200388,0.15788515824648208,0.02914548929553051,0.6285089998160561,0.7796036349200388,0.15788515824648208,0.029445995460374925,0.21547926554227143,0.48009738961602655,0.2304868038877325,0.04438835690753087,0.21916666666666665,0.5083333333333333,0.2666666666666666,0.05198824653494074,2.2159079053701554,2.3688087022967212,0.2683743723182066,0.0447623642066495,0.17866666666666667,0.5,0.4166666666666667,0.0779629541655665,0.042,0.16666666666666666,0.16666666666666666,0.04425180473406957,0.07116666666666666,0.12083333333333333,0.07500000000000001,0.015999999999999997,0.046266666666666664,0.08333333333333333,0.0625,0.011532851627705383,0.04399999999999999,0.25,0.25,0.060162742254285216,0.039999999999999994,0.16666666666666666,0.16666666666666666,0.05333333333333332,stable
32,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.3586,0.8208333333333333,0.1375,0.025004132991700928,0.37826666666666664,0.45,0.10416666666666669,0.02501435143628109,0.26313333333333333,0.43333333333333335,0.1,0.022361027605089075,0.6475151790465896,0.8708751599846444,0.15081338118434673,0.030833780812427096,0.6477498662864186,0.8708751599846444,0.15081338118434673,0.031183666502622057,0.24009289094102074,0.5927567051283825,0.24515888209403144,0.05016954636734223,0.24376666666666666,0.5916666666666667,0.2791666666666667,0.057546174696692244,2.2557016391250864,2.546724353956077,0.24607787131031733,0.049273454084390704,0.19,0.5,0.5,0.09043106644167026,0.002,0.08333333333333333,0.08333333333333333,0.012754084313139324,0.0661,0.11666666666666667,0.09166666666666667,0.015141407537683615,0.05876666666666666,0.1,0.06249999999999999,0.014257785397615031,0.09666666666666669,0.3333333333333333,0.3333333333333333,0.09030811456096044,0.024666666666666667,0.08333333333333333,0.08333333333333333,0.03804091364716561,stable
33,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.3512999999999999,0.8083333333333333,0.125,0.022176163379228207,0.4285333333333333,0.5208333333333334,0.16666666666666669,0.02657827015523103,0.22016666666666665,0.42083333333333334,0.10833333333333336,0.02189875694087579,0.6402049510719311,0.8562151559938692,0.11527085974562035,0.02548244183595663,0.6410025691089724,0.8562151559938692,0.11527085974562035,0.025742966339688936,0.23779927959565786,0.5982252136980677,0.18462961590028268,0.04163760123908746,0.23856666666666665,0.65,0.24166666666666667,0.04847079303846573,2.241260072436065,2.496774282731285,0.18867838221544542,0.04090731128426306,0.08866666666666666,0.5833333333333334,0.4166666666666667,0.07799145252312376,0.04066666666666667,0.25,0.16666666666666666,0.0533499973966468,0.07096666666666664,0.12083333333333333,0.07916666666666666,0.0163548837422411,0.05153333333333334,0.08333333333333333,0.06666666666666667,0.012162510705716424,0.07933333333333334,0.3333333333333333,0.3333333333333333,0.07367797801544533,0.08933333333333333,0.3333333333333333,0.3333333333333333,0.07614022152143592,stable
34,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.36283333333333334,0.8208333333333333,0.10833333333333334,0.022549944567559363,0.39653333333333324,0.4583333333333333,0.12083333333333335,0.02306233099907967,0.24063333333333334,0.375,0.12916666666666668,0.02216513779188691,0.637423612285135,0.8131858640695352,0.16133666538499158,0.02925643300246514,0.6368548228662376,0.8131858640695352,0.16133666538499158,0.029150655186764515,0.2295207168496763,0.5370001804137015,0.24334779751717578,0.045337274231648725,0.23016666666666669,0.5208333333333334,0.22916666666666666,0.05083852432511741,2.2401796618912884,2.496289466565982,0.20629894920342506,0.04371693725017495,0.26133333333333336,0.6666666666666666,0.5,0.10019092884199761,0.039333333333333324,0.16666666666666666,0.16666666666666666,0.04419150245113747,0.07406666666666667,0.11666666666666667,0.07916666666666666,0.01610610650240047,0.04750000000000001,0.0875,0.07083333333333333,0.011690451944500121,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.06912147117775908,0.03133333333333333,0.16666666666666666,0.16666666666666666,0.046742795047888266,stable
35,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.3554333333333333,0.8458333333333333,0.11249999999999999,0.020488641839918147,0.3955,0.475,0.14999999999999997,0.02484731150223076,0.24906666666666666,0.3416666666666667,0.125,0.022692779076662742,0.6598870694312822,0.8028141467211195,0.1666815796768354,0.028411298454359427,0.6607243605721,0.8028141467211195,0.1666815796768354,0.028083656694414413,0.27087516624637886,0.5240665970259385,0.2826045962212113,0.048269917687718586,0.2717,0.5416666666666666,0.30416666666666664,0.05557601401084225,2.238380064028302,2.3955707671022237,0.2184374685313788,0.0409931382707267,0.24533333333333335,0.6666666666666666,0.5,0.09792514147721888,0.006666666666666666,0.08333333333333333,0.08333333333333333,0.022607766610417558,0.07983333333333331,0.12916666666666668,0.08333333333333334,0.01735575472925975,0.0427,0.075,0.058333333333333334,0.011863295401269323,0.068,0.4166666666666667,0.4166666666666667,0.07701659272881108,0.061999999999999986,0.25,0.25,0.06316116950574406,stable
36,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.40763333333333335,0.7958333333333333,0.12916666666666665,0.027109530919340277,0.3787333333333333,0.44166666666666665,0.1333333333333333,0.024391619690195054,0.21363333333333337,0.35833333333333334,0.10833333333333334,0.022671421070002057,0.583044733824798,0.7831704876004255,0.17511477800605402,0.03182205995615588,0.5831533770794964,0.7831704876004255,0.15801484282285866,0.030347425231408907,0.15211262106531323,0.4790529502335435,0.17671317414833732,0.03623751664415624,0.15356666666666668,0.5,0.21666666666666667,0.04354022405903662,2.1668947363328095,2.454907631376168,0.2745116877084812,0.05307069501651702,0.34333333333333343,0.5833333333333334,0.41666666666666674,0.09921917377424812,0.006666666666666666,0.08333333333333333,0.08333333333333333,0.022607766610417558,0.07573333333333333,0.11666666666666667,0.08333333333333334,0.01680826516264477,0.05816666666666666,0.0875,0.05833333333333333,0.01188369564665059,0.04333333333333332,0.25,0.25,0.059254629448770586,0.040666666666666657,0.16666666666666666,0.16666666666666666,0.04548015440216144,stable
37,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.39509999999999995,0.825,0.12916666666666665,0.02061595929802389,0.3938666666666667,0.4583333333333333,0.12083333333333329,0.02336650023716289,0.21103333333333332,0.4041666666666667,0.0875,0.018997485213691954,0.5803184219955421,0.8184850953950723,0.11868553341643728,0.024585928944500575,0.5812683252063063,0.8184850953950723,0.11868553341643728,0.024332919599113396,0.1487101647105383,0.5322895935948564,0.13390900721009585,0.028657635029779114,0.15096666666666667,0.5375,0.1625,0.03441227171292887,2.1420843919214745,2.4785720390597215,0.21079907016787613,0.0381858153544714,0.25133333333333335,0.5,0.4166666666666667,0.08880940891094317,0.03066666666666667,0.16666666666666666,0.16666666666666666,0.04154783053568768,0.07543333333333335,0.12083333333333333,0.07916666666666666,0.015072270344355336,0.04539999999999998,0.075,0.058333333333333334,0.012051094924897442,0.07066666666666667,0.4166666666666667,0.3333333333333333,0.07307226255943876,0.03533333333333333,0.16666666666666666,0.16666666666666666,0.04973708654291862,stable
38,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.3455,0.7958333333333333,0.12083333333333335,0.022152250951590048,0.4156666666666667,0.48333333333333334,0.125,0.024120070020167392,0.23883333333333334,0.3875,0.09583333333333333,0.01967513941783161,0.6235176235970816,0.7793127845200295,0.11797629426978029,0.024654280015904643,0.6230527821741028,0.7793127845200295,0.11797629426978029,0.025836713632746443,0.20221267123753678,0.4691964755538184,0.17182381323435833,0.03708989448226299,0.20186666666666664,0.5291666666666667,0.2708333333333333,0.04345961087927247,2.294494094010938,2.457791899032291,0.2192154586292392,0.04167612861758378,0.34800000000000003,0.6666666666666666,0.5833333333333334,0.11307028296103662,0.13399999999999998,0.3333333333333333,0.3333333333333333,0.07370813312578801,0.08289999999999997,0.125,0.07500000000000001,0.017454894251565475,0.05823333333333333,0.10833333333333334,0.06666666666666668,0.012989996150884727,0.07533333333333334,0.3333333333333333,0.3333333333333333,0.07410503056848135,0.08666666666666666,0.3333333333333333,0.3333333333333333,0.07557189365836423,stable
39,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.34590000000000004,0.825,0.15000000000000002,0.027003003948120705,0.3975333333333333,0.4875,0.14583333333333331,0.026114576602179692,0.2565666666666667,0.37916666666666665,0.11666666666666664,0.02437134018108611,0.6585071711929406,0.835800055831844,0.173251291964592,0.03412196333496044,0.6585933562664016,0.835800055831844,0.173251291964592,0.03432655256994524,0.2597063716298949,0.5557203107255316,0.28020354383589685,0.056155807780366065,0.26393333333333335,0.5708333333333333,0.27083333333333337,0.06216041970400279,2.255966043996492,2.5190144230130773,0.2728870219548245,0.052246454867974954,0.2866666666666667,0.5,0.4166666666666667,0.1002219758558194,0.003333333333333333,0.08333333333333333,0.08333333333333333,0.016329931618554526,0.07616666666666666,0.12083333333333333,0.0875,0.016796163583125495,0.04886666666666667,0.0875,0.07083333333333333,0.01282766108411385,0.07733333333333332,0.3333333333333333,0.25,0.06763956764432422,0.022,0.08333333333333333,0.08333333333333333,0.03673327283721576,stable
40,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.3436666666666666,0.7583333333333333,0.1166666666666667,0.024577541690648304,0.4291333333333333,0.49583333333333335,0.12916666666666665,0.024114864019244783,0.22719999999999999,0.42083333333333334,0.11666666666666667,0.021464285582230673,0.6451492453588054,0.8074273731479117,0.15166437701234836,0.028483461594990954,0.6455355836482657,0.8074273731479117,0.15166437701234836,0.02867209108101022,0.24170698632337925,0.5221612144148821,0.24422827780667622,0.04617839947223621,0.23950000000000005,0.5166666666666667,0.29166666666666663,0.054725578013291816,2.270561847276602,2.3962604136214494,0.22654159722962453,0.047891765554592625,0.26733333333333337,0.5833333333333334,0.5,0.09620348804025307,0.033333333333333326,0.16666666666666666,0.16666666666666666,0.04216370213557839,0.08566666666666664,0.13333333333333333,0.09583333333333333,0.016901676445449626,0.04186666666666666,0.07916666666666666,0.058333333333333334,0.011203372508113598,0.128,0.4166666666666667,0.4166666666666667,0.08598707913272655,0.04133333333333333,0.16666666666666666,0.16666666666666666,0.049017003852404796,stable
41,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.3659999999999999,0.8541666666666666,0.12916666666666665,0.026185237571323784,0.4125333333333334,0.49583333333333335,0.15833333333333333,0.028158756285666373,0.2214666666666667,0.35,0.09999999999999998,0.02024884084473863,0.6298391005717369,0.7643173065887285,0.1243062234468274,0.028658441137834306,0.6311215396410341,0.7643173065887285,0.13339344311018808,0.029008361620015213,0.2208809001907809,0.4572816452772462,0.20687475548051532,0.04500493295124801,0.2245,0.4625,0.23333333333333334,0.05054316087376324,2.2218683404670725,2.384012977431405,0.23292630938815506,0.04843694266342778,0.276,0.5,0.5,0.09274576959504825,0.128,0.4166666666666667,0.4166666666666667,0.06195338749594103,0.07613333333333334,0.12083333333333333,0.08333333333333334,0.016661465855213477,0.05226666666666666,0.0875,0.06666666666666667,0.013033120202860949,0.03133333333333333,0.16666666666666666,0.16666666666666666,0.04906231864793093,0.12399999999999999,0.4166666666666667,0.4166666666666667,0.09226531790921706,stable
42,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.3373333333333333,0.775,0.15000000000000002,0.024627220712049504,0.3851333333333333,0.5,0.175,0.028671201191749495,0.2775333333333333,0.43333333333333335,0.19166666666666668,0.026430706048500147,0.66887017131233,0.8275533977163083,0.2461702061559582,0.031278676208023284,0.6708682751183562,0.8275533977163083,0.2461702061559582,0.031057815766728634,0.27854366548982074,0.5426101661643038,0.3615139675958358,0.05084471988523495,0.2757,0.5541666666666667,0.3666666666666667,0.05992526827455825,2.3241188791310377,2.5144288022937316,0.3423927308308805,0.05020604757844588,0.2906666666666667,0.5833333333333334,0.5,0.11235657524150514,0.07466666666666667,0.16666666666666666,0.16666666666666666,0.05659210781254456,0.07439999999999998,0.125,0.09166666666666667,0.01706770830154613,0.05413333333333333,0.09583333333333334,0.06666666666666668,0.01189649808417026,0.1,0.3333333333333333,0.3333333333333333,0.074535599249993,0.047999999999999994,0.16666666666666666,0.16666666666666666,0.055039379841467444,oscillatory
43,250,240,er,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.8,default,default,0.3609666666666666,0.8083333333333333,0.125,0.02636567634044097,0.3919666666666667,0.4583333333333333,0.12083333333333329,0.025117368935105883,0.24706666666666668,0.4125,0.10833333333333331,0.023979296625770048,0.6403444707742466,0.8176804183989067,0.16200868221316989,0.03377045848338264,0.6406031099815118,0.8176804183989067,0.16200868221316989,0.03403466048756162,0.23583893251199817,0.5378007026306283,0.2574623952859701,0.0546763168066959,0.23520000000000002,0.55,0.3,0.06012823333879389,2.2737958376956935,2.4587767496573196,0.24970187631486596,0.05259036924267485,0.20066666666666666,0.5833333333333334,0.5,0.1111035552986492,0.0026666666666666666,0.08333333333333333,0.08333333333333333,0.014666666666666666,0.08086666666666667,0.12916666666666668,0.06666666666666668,0.014357499008454705,0.04126666666666667,0.075,0.058333333333333334,0.010520139416059721,0.10666666666666667,0.4166666666666667,0.3333333333333333,0.09345230512584123,0.021333333333333333,0.08333333333333333,0.08333333333333333,0.03636848452529561,stable
