seed,steps,n,topology,num_communities,p_in,p_out,bridge_fraction,delay_steps,k,alarm_threshold,influence_weight,learning,regulator,regulator_force,enable_content,enable_noise,bridge_multiplier,name,noise_mode,condition,L_mean_tail,L_max,L_amp_tail,L_std_tail,M_mean_tail,M_max,M_amp_tail,M_std_tail,R_mean_tail,R_max,R_amp_tail,R_std_tail,alarm_true_mean_tail,alarm_true_max,alarm_true_amp_tail,alarm_true_std_tail,alarm_delayed_mean_tail,alarm_delayed_max,alarm_delayed_amp_tail,alarm_delayed_std_tail,avg_repression_mean_tail,avg_repression_max,avg_repression_amp_tail,avg_repression_std_tail,punished_fraction_mean_tail,punished_fraction_max,punished_fraction_amp_tail,punished_fraction_std_tail,usefulness_mean_tail,usefulness_max,usefulness_amp_tail,usefulness_std_tail,bridge_radical_fraction_mean_tail,bridge_radical_fraction_max,bridge_radical_fraction_amp_tail,bridge_radical_fraction_std_tail,dangerous_radical_bridge_fraction_mean_tail,dangerous_radical_bridge_fraction_max,dangerous_radical_bridge_fraction_amp_tail,dangerous_radical_bridge_fraction_std_tail,false_positive_rate_mean_tail,false_positive_rate_max,false_positive_rate_amp_tail,false_positive_rate_std_tail,false_negative_rate_mean_tail,false_negative_rate_max,false_negative_rate_amp_tail,false_negative_rate_std_tail,false_positive_bridge_rate_mean_tail,false_positive_bridge_rate_max,false_positive_bridge_rate_amp_tail,false_positive_bridge_rate_std_tail,false_negative_bridge_rate_mean_tail,false_negative_bridge_rate_max,false_negative_bridge_rate_amp_tail,false_negative_bridge_rate_std_tail,regime
12,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,fp_heavy,fp_heavy,fp_heavy,0.40453333333333336,0.775,0.12083333333333329,0.022136044010718003,0.4172666666666668,0.4791666666666667,0.1291666666666667,0.02287468275432713,0.1782,0.3458333333333333,0.08333333333333334,0.01840996107184007,0.5596852788978471,0.7460314096263923,0.14144607512859453,0.02564058977578452,0.5611389832217267,0.7460314096263923,0.12414497643757405,0.025329894459962858,0.12873437233559934,0.4234995430829438,0.13959629840127313,0.02724178805998518,0.13206666666666667,0.43333333333333335,0.16249999999999998,0.03457368941840023,2.1316881756855586,2.3483337208293267,0.2308150797596622,0.04243278641843149,0.23966666666666664,0.5,0.375,0.07161936423435589,0.08000000000000002,0.16666666666666666,0.16666666666666666,0.03480102169636849,0.2354333333333333,0.30833333333333335,0.16666666666666669,0.02813471560585289,0.044199999999999996,0.07083333333333333,0.05416666666666667,0.011216258041095722,0.1983333333333333,0.4166666666666667,0.375,0.07386173268720114,0.06466666666666666,0.20833333333333334,0.16666666666666666,0.04097966975627468,stable
13,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,fp_heavy,fp_heavy,fp_heavy,0.40176666666666666,0.8166666666666667,0.09999999999999998,0.022865937792076473,0.4240666666666667,0.49166666666666664,0.11666666666666664,0.023698710700983058,0.1741666666666667,0.3625,0.1,0.01932183566158592,0.57160684842817,0.76546798782655,0.12131705449333041,0.02726581500277974,0.5700809149529831,0.76546798782655,0.12131705449333041,0.02662270137965141,0.14031891844053315,0.460155980056137,0.136738712647363,0.03055294002544777,0.1396,0.49583333333333335,0.15416666666666667,0.03711702215067007,2.1532374703015074,2.353296952187485,0.18220818547019002,0.043814993631480594,0.30000000000000004,0.5416666666666666,0.41666666666666663,0.08045012257431446,0.066,0.16666666666666666,0.16666666666666666,0.03658475699583699,0.2194,0.2875,0.12499999999999997,0.02623136375494885,0.06793333333333333,0.10833333333333334,0.07916666666666666,0.014416657032752078,0.19066666666666665,0.4166666666666667,0.4166666666666667,0.07326966933489222,0.0703333333333333,0.20833333333333334,0.20833333333333334,0.04755581516024675,stable
14,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,fp_heavy,fp_heavy,fp_heavy,0.39780000000000004,0.7916666666666666,0.09999999999999998,0.02313352545549424,0.38476666666666665,0.44583333333333336,0.1375,0.024771758112818714,0.21743333333333334,0.4083333333333333,0.10416666666666666,0.021077792420776266,0.6011576284726927,0.8462275046456239,0.13173585791158182,0.027604793801418444,0.6013413566923093,0.8462275046456239,0.13173585791158182,0.027236191043788577,0.17726808843694494,0.5843945823179232,0.17936742971779973,0.03662553089123089,0.1735666666666667,0.5541666666666667,0.21250000000000002,0.044566130637514405,2.1851842744005285,2.524358652089539,0.19918561184452965,0.044040813774031025,0.3510000000000001,0.625,0.45833333333333337,0.08337732172346253,0.044000000000000004,0.16666666666666666,0.125,0.0330420607374567,0.2356,0.3125,0.15416666666666667,0.027896156644877726,0.042166666666666665,0.09166666666666666,0.07916666666666666,0.01318247995552346,0.25766666666666665,0.5,0.375,0.0820541826410384,0.05666666666666667,0.16666666666666666,0.16666666666666666,0.042946995755750415,stable
15,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,fp_heavy,fp_heavy,fp_heavy,0.3764666666666666,0.8083333333333333,0.10833333333333328,0.021961177867622066,0.41910000000000003,0.4875,0.14583333333333331,0.025452482961174708,0.2044333333333333,0.3541666666666667,0.10416666666666669,0.02074811905798799,0.6142829064785481,0.8201501213899515,0.11498559453184842,0.026374551129719776,0.6133529183283539,0.8201501213899515,0.11498559453184842,0.027499029837348612,0.19647744800839342,0.5545896844580016,0.1662975351669954,0.03980297089332722,0.1954666666666667,0.5958333333333333,0.21250000000000002,0.043320562220625795,2.184801620404723,2.4865902115879797,0.1929118215542336,0.04096211806388766,0.22833333333333333,0.5416666666666666,0.33333333333333337,0.06944222218666553,0.04166666666666668,0.125,0.125,0.028382310609877334,0.21726666666666666,0.29583333333333334,0.1375,0.0251589612928144,0.05226666666666666,0.0875,0.049999999999999996,0.011136825799521554,0.2253333333333333,0.4583333333333333,0.375,0.07977328987686153,0.042333333333333334,0.16666666666666666,0.16666666666666666,0.038,stable
16,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,fp_heavy,fp_heavy,fp_heavy,0.3450333333333333,0.7791666666666667,0.125,0.024350998154307985,0.3924666666666667,0.45,0.10416666666666669,0.022501209844016042,0.2625,0.4041666666666667,0.125,0.02318404623873926,0.6618849221850318,0.8370172466162649,0.1680194614439594,0.03224718703759308,0.6624040927121456,0.8370172466162649,0.1680194614439594,0.03275688938386427,0.2715308816124685,0.5683084430662213,0.27917945814562195,0.05526502324772599,0.2730666666666667,0.6583333333333333,0.3125,0.06366916225475425,2.3114540524000806,2.5425230428939334,0.25558085309288403,0.0499830959349426,0.2663333333333333,0.5416666666666666,0.375,0.08545564151456982,0.072,0.20833333333333334,0.20833333333333334,0.04389887368841154,0.20899999999999996,0.2833333333333333,0.14166666666666666,0.023607908279501027,0.06783333333333334,0.10416666666666667,0.07083333333333333,0.014333333333333333,0.20166666666666666,0.4166666666666667,0.3333333333333333,0.07553512795749773,0.060333333333333336,0.20833333333333334,0.16666666666666666,0.041317201152923116,stable
17,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,fp_heavy,fp_heavy,fp_heavy,0.3774666666666666,0.7791666666666667,0.125,0.024427307124063706,0.4482333333333333,0.5208333333333334,0.12500000000000006,0.025853561972514868,0.17429999999999998,0.3458333333333333,0.0875,0.01689621916945392,0.5860099548311036,0.7796551142615921,0.13200931817303707,0.025294118175189586,0.5869993173537715,0.7796551142615921,0.13200931817303707,0.02526945915640138,0.16026066913013898,0.4860357775756046,0.1566203188986412,0.030899402142895008,0.1612333333333333,0.49166666666666664,0.2,0.039416663143058334,2.2221623692640167,2.45642467813675,0.23136201771124965,0.04342842722090395,0.1986666666666667,0.375,0.3333333333333333,0.06752283564345721,0.05166666666666667,0.20833333333333334,0.16666666666666666,0.038514066694304475,0.2313333333333333,0.3,0.11666666666666664,0.02295285022243062,0.049666666666666665,0.0875,0.07916666666666666,0.012611722941595077,0.21999999999999997,0.4583333333333333,0.375,0.07333333333333333,0.08233333333333333,0.2916666666666667,0.20833333333333334,0.047276961737310386,stable
18,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,fp_heavy,fp_heavy,fp_heavy,0.37426666666666664,0.85,0.11666666666666664,0.02453491842705458,0.4157333333333333,0.4875,0.1375,0.024516796963170644,0.21,0.38333333333333336,0.10833333333333331,0.02014530549118909,0.6197106627730202,0.8045229191925369,0.16462082803043343,0.02923217275992147,0.6201500815533609,0.8045229191925369,0.16462082803043343,0.027887359616768713,0.20796030519016057,0.5343575136666562,0.2387395981001272,0.04186596732273847,0.21053333333333335,0.5583333333333333,0.24166666666666667,0.051206488304163605,2.1906014478467903,2.377670788975869,0.22568333368158688,0.04469191031423391,0.17333333333333337,0.4166666666666667,0.25,0.06355225321645873,0.012999999999999998,0.125,0.08333333333333333,0.021994948915098164,0.2323333333333333,0.2916666666666667,0.13333333333333336,0.026296387584609414,0.04706666666666666,0.075,0.058333333333333334,0.011949244513543292,0.2736666666666666,0.4583333333333333,0.41666666666666663,0.08902808545621993,0.03300000000000001,0.125,0.125,0.035471428251794744,stable
19,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,fp_heavy,fp_heavy,fp_heavy,0.35070000000000007,0.8375,0.11249999999999999,0.02445367502487555,0.42186666666666667,0.4875,0.11666666666666664,0.02531279869508265,0.22743333333333335,0.425,0.09583333333333335,0.022030181317658028,0.6369045952094292,0.8737831019538339,0.12793398802562395,0.02867897708762872,0.637516353722461,0.8737831019538339,0.12793398802562395,0.02817132602961364,0.23196185917790182,0.6219373184524356,0.2002404029171632,0.04486448147259995,0.23453333333333334,0.65,0.2583333333333333,0.05219039928739555,2.2900899928312537,2.5340120650933002,0.19708896249777164,0.04595810293066269,0.32800000000000007,0.5833333333333334,0.41666666666666674,0.07011419257183242,0.06699999999999999,0.16666666666666666,0.16666666666666666,0.04044749683231337,0.23310000000000006,0.3,0.12916666666666665,0.026683869451203827,0.045399999999999996,0.08333333333333333,0.06666666666666667,0.01133852822116796,0.23,0.4166666666666667,0.375,0.07881060278357925,0.05399999999999999,0.16666666666666666,0.16666666666666666,0.03979949748426479,stable
20,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,fp_heavy,fp_heavy,fp_heavy,0.3766999999999999,0.7916666666666666,0.12083333333333329,0.02494491709524986,0.40296666666666664,0.4708333333333333,0.14583333333333331,0.028007022928782228,0.2203333333333333,0.3875,0.12083333333333335,0.02148384405909602,0.6179301049889508,0.7854297478566871,0.14761974705825143,0.028816543039484853,0.6193540488433583,0.7854297478566871,0.14761974705825143,0.028790520659783755,0.203782100909812,0.491859445123609,0.21939707507694664,0.042998125771409317,0.20499999999999996,0.5083333333333333,0.26249999999999996,0.05139984868114345,2.207810336549875,2.40116187102503,0.23698139646042105,0.047071337219795444,0.29899999999999993,0.5,0.4166666666666667,0.07675067860720626,0.005666666666666666,0.08333333333333333,0.041666666666666664,0.0142828568570857,0.21359999999999996,0.2916666666666667,0.13333333333333333,0.02334609175001246,0.05890000000000001,0.09583333333333334,0.06666666666666668,0.012902885120950447,0.2613333333333333,0.4583333333333333,0.375,0.08085927418807456,0.01966666666666667,0.08333333333333333,0.08333333333333333,0.025042186627990595,stable
21,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,fp_heavy,fp_heavy,fp_heavy,0.37273333333333336,0.7958333333333333,0.12083333333333335,0.023831025529292223,0.4213666666666666,0.5,0.14583333333333331,0.022601474878128344,0.20589999999999997,0.375,0.10416666666666669,0.021357954542095603,0.6113369845834132,0.7910282202488871,0.15724458976547306,0.029741984595584577,0.611636671976157,0.7910282202488871,0.14845597543919964,0.02939636184375175,0.19529064573493632,0.5122811178725343,0.21232301344852983,0.04220187037389817,0.1949666666666667,0.5291666666666667,0.22916666666666669,0.04872626487725987,2.197255347747221,2.3763238803514914,0.22034623992421043,0.04588376316100546,0.2723333333333333,0.5,0.2916666666666667,0.06862620166930089,0.02666666666666667,0.125,0.125,0.03045944480416177,0.2210333333333333,0.3125,0.15,0.02631991219168061,0.05589999999999999,0.1,0.07500000000000001,0.01287961352077167,0.22566666666666663,0.5,0.4583333333333333,0.08419290020212183,0.06133333333333332,0.20833333333333334,0.20833333333333334,0.04267968551378461,stable
22,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,fp_heavy,fp_heavy,fp_heavy,0.3539333333333333,0.7666666666666667,0.1333333333333333,0.0244512212828362,0.4584,0.525,0.1166666666666667,0.02444940353737353,0.18766666666666665,0.36666666666666664,0.09166666666666667,0.021091072360914544,0.6073581078590192,0.7730853111562662,0.145629460760486,0.02896731372863836,0.608479085758373,0.7730853111562662,0.13121160857013336,0.028212640373224872,0.18748694312619618,0.4704895602958745,0.18033455149294375,0.0390179401583277,0.1888,0.49583333333333335,0.2375,0.047297568647870256,2.226838972201993,2.3667957270425486,0.26327217050412877,0.047079619940066555,0.11266666666666666,0.5,0.25,0.06191930232165088,0.03666666666666667,0.20833333333333334,0.125,0.03559026084010437,0.23256666666666664,0.3125,0.11249999999999999,0.02246839755943643,0.04756666666666666,0.0875,0.06666666666666667,0.012944153549425744,0.20100000000000004,0.5,0.375,0.07169844256792939,0.07566666666666666,0.25,0.25,0.05010655313096947,stable
23,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,fp_heavy,fp_heavy,fp_heavy,0.35756666666666664,0.8416666666666667,0.15416666666666667,0.026333248945012464,0.4304,0.5,0.1375,0.02610887460870984,0.21203333333333332,0.3875,0.11666666666666667,0.02250441931907795,0.6228264890379068,0.8180873922911748,0.1547546976292985,0.031044842964568872,0.6226175310121189,0.8180873922911748,0.1675048311885765,0.03176335399534629,0.2087435431575715,0.545615619599181,0.25029572668590294,0.04722769567718795,0.21036666666666665,0.5708333333333333,0.3458333333333333,0.05387128693056771,2.2393514009965028,2.496416735708787,0.2724564752991725,0.051966732813632045,0.24166666666666667,0.5833333333333334,0.375,0.0699205898780101,0.035666666666666666,0.16666666666666666,0.125,0.030597748646301118,0.2338,0.32083333333333336,0.14166666666666666,0.024479106737515296,0.04786666666666666,0.0875,0.058333333333333334,0.011138222479372552,0.21666666666666667,0.4583333333333333,0.375,0.08333333333333333,0.05633333333333333,0.16666666666666666,0.16666666666666666,0.03988037668383342,stable
24,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,fp_heavy,fp_heavy,fp_heavy,0.3792333333333333,0.8291666666666667,0.11666666666666664,0.024203902348358806,0.4363666666666667,0.49583333333333335,0.1291666666666667,0.025377023728824732,0.18439999999999998,0.3625,0.10416666666666666,0.021021840494537525,0.596010995625145,0.7672113711163795,0.12836674684480454,0.029328811455744612,0.595631996107499,0.7672113711163795,0.12836674684480454,0.028692823162857997,0.17142343032032478,0.46644547972415823,0.17153331379225883,0.038065363531665196,0.168,0.4375,0.20833333333333337,0.041698654388094794,2.216497041231034,2.3714859943169104,0.2159444318352599,0.045121188694201,0.21333333333333335,0.4583333333333333,0.2916666666666667,0.06227180564089801,0.005333333333333333,0.08333333333333333,0.041666666666666664,0.013920408678547401,0.2348666666666667,0.2916666666666667,0.10833333333333331,0.02468431800871872,0.04753333333333334,0.08333333333333333,0.05833333333333333,0.012214472290415716,0.24833333333333338,0.5,0.4583333333333333,0.08289886743630592,0.04533333333333335,0.16666666666666666,0.125,0.03249615361854385,stable
