theta,placement,seed,peak_D,early_D,tail_D,peak_dcomm,bridge_radical_tail
0.2,highdeg_nonbridge,43,0.8083333333333333,0.1731666666666667,0.0,6.0,0.3112857142857143
0.2,highdeg_nonbridge,44,0.7875,0.14158333333333334,0.0,6.0,0.39428571428571435
0.2,highdeg_nonbridge,45,0.7916666666666666,0.16599999999999998,0.0,6.0,0.33342857142857146
0.2,highdeg_nonbridge,46,0.7833333333333333,0.14570833333333333,0.0,6.0,0.3668571428571429
0.2,highdeg_nonbridge,47,0.7625,0.14754166666666665,0.0,6.0,0.24471428571428572
0.2,highdeg_nonbridge,48,0.775,0.148125,0.0,6.0,0.33885714285714286
0.2,highdeg_nonbridge,49,0.7958333333333333,0.13904166666666665,0.0,6.0,0.2531428571428571
0.2,highdeg_nonbridge,50,0.7958333333333333,0.15866666666666668,0.0,6.0,0.3212857142857143
0.35,bridge_biased,1,0.5958333333333333,0.09716666666666665,0.0,6.0,0.3998571428571429
0.35,bridge_biased,2,0.525,0.09454166666666666,0.0,6.0,0.305
0.35,bridge_biased,3,0.525,0.11591666666666665,0.0,6.0,0.30328571428571427
0.35,bridge_biased,4,0.6291666666666667,0.14870833333333333,0.0,6.0,0.211
0.35,bridge_biased,5,0.5375,0.086875,0.0,6.0,0.2848571428571428
0.35,bridge_biased,6,0.5041666666666667,0.09820833333333333,0.0,6.0,0.3757142857142858
0.35,bridge_biased,7,0.5791666666666667,0.12358333333333332,0.0,6.0,0.24371428571428572
0.35,bridge_biased,8,0.4875,0.10516666666666664,0.0,6.0,0.26785714285714285
0.35,bridge_biased,9,0.575,0.1549583333333333,0.0,6.0,0.30614285714285716
0.35,bridge_biased,10,0.6583333333333333,0.13820833333333332,0.0,6.0,0.267
0.35,bridge_biased,11,0.5833333333333334,0.11495833333333332,0.0,6.0,0.3375714285714286
0.35,bridge_biased,12,0.6291666666666667,0.13545833333333332,0.0,6.0,0.25871428571428573
0.35,bridge_biased,13,0.5541666666666667,0.12566666666666668,0.0,6.0,0.27914285714285714
0.35,bridge_biased,14,0.43333333333333335,0.08474999999999999,0.0,6.0,0.37528571428571433
0.35,bridge_biased,15,0.525,0.12012499999999998,0.0,6.0,0.23442857142857138
0.35,bridge_biased,16,0.6083333333333333,0.11354166666666664,0.0,6.0,0.4861428571428571
0.35,bridge_biased,17,0.6375,0.12695833333333334,0.0,6.0,0.3638571428571428
0.35,bridge_biased,18,0.5791666666666667,0.13695833333333332,0.0,6.0,0.3361428571428572
0.35,bridge_biased,19,0.5041666666666667,0.08624999999999998,0.0,6.0,0.27
0.35,bridge_biased,20,0.5125,0.10533333333333332,0.0,6.0,0.24157142857142855
0.35,bridge_biased,21,0.4125,0.08012499999999999,0.0,6.0,0.27428571428571424
0.35,bridge_biased,22,0.5583333333333333,0.09404166666666665,0.0,6.0,0.28814285714285715
0.35,bridge_biased,23,0.5958333333333333,0.13124999999999998,0.0,6.0,0.3307142857142857
0.35,bridge_biased,24,0.5875,0.12154166666666665,0.0,6.0,0.29928571428571427
0.35,bridge_biased,25,0.5958333333333333,0.12558333333333332,0.0,6.0,0.29285714285714287
0.35,bridge_biased,26,0.6208333333333333,0.13066666666666663,0.0,6.0,0.21942857142857142
0.35,bridge_biased,27,0.575,0.10441666666666664,0.0,6.0,0.3151428571428571
0.35,bridge_biased,28,0.4708333333333333,0.09624999999999999,0.0,6.0,0.49271428571428566
0.35,bridge_biased,29,0.6958333333333333,0.12804166666666666,0.0,6.0,0.2417142857142857
0.35,bridge_biased,30,0.5708333333333333,0.10179166666666666,0.0,6.0,0.2632857142857143
0.35,bridge_biased,31,0.55,0.09300000000000001,0.0,6.0,0.356
0.35,bridge_biased,32,0.5,0.09104166666666665,0.0,6.0,0.4004285714285714
0.35,bridge_biased,33,0.6291666666666667,0.16441666666666666,0.0,6.0,0.20171428571428573
0.35,bridge_biased,34,0.5916666666666667,0.10395833333333332,0.0,6.0,0.35657142857142854
0.35,bridge_biased,35,0.6375,0.15937499999999996,0.0,6.0,0.28471428571428564
0.35,bridge_biased,36,0.5916666666666667,0.09375,0.0,6.0,0.19114285714285711
0.35,bridge_biased,37,0.4583333333333333,0.06479166666666666,0.0,6.0,0.28471428571428564
0.35,bridge_biased,38,0.6,0.12916666666666665,0.0,6.0,0.23885714285714282
0.35,bridge_biased,39,0.5125,0.12270833333333332,0.0,6.0,0.3145714285714286
0.35,bridge_biased,40,0.5708333333333333,0.14979166666666663,0.0,6.0,0.3387142857142857
0.35,bridge_biased,41,0.5875,0.14104166666666665,0.0,6.0,0.3625714285714286
0.35,bridge_biased,42,0.6041666666666666,0.09820833333333333,0.0,6.0,0.2611428571428571
0.35,bridge_biased,43,0.5333333333333333,0.09904166666666665,0.0,6.0,0.31828571428571434
0.35,bridge_biased,44,0.525,0.09670833333333333,0.0,6.0,0.368
0.35,bridge_biased,45,0.5166666666666667,0.11749999999999998,0.0,6.0,0.3591428571428571
0.35,bridge_biased,46,0.525,0.12249999999999997,0.0,6.0,0.3407142857142857
0.35,bridge_biased,47,0.6125,0.13591666666666666,0.0,6.0,0.159
0.35,bridge_biased,48,0.49166666666666664,0.08483333333333334,0.0,6.0,0.2988571428571428
0.35,bridge_biased,49,0.575,0.11033333333333331,0.0,6.0,0.363
0.35,bridge_biased,50,0.5916666666666667,0.11862499999999997,0.0,6.0,0.33642857142857147
0.35,nonbridge_biased,1,0.2625,0.04887500000000001,0.0,6.0,0.3614285714285714
0.35,nonbridge_biased,2,0.35833333333333334,0.06091666666666667,0.0,6.0,0.3687142857142857
0.35,nonbridge_biased,3,0.425,0.09962499999999999,0.0,6.0,0.2718571428571429
0.35,nonbridge_biased,4,0.3458333333333333,0.079125,0.0,6.0,0.34271428571428575
0.35,nonbridge_biased,5,0.425,0.10249999999999997,0.0,6.0,0.3048571428571429
0.35,nonbridge_biased,6,0.3625,0.05674999999999999,0.0,6.0,0.26228571428571434
0.35,nonbridge_biased,7,0.32916666666666666,0.07958333333333333,0.0,6.0,0.25871428571428573
0.35,nonbridge_biased,8,0.4,0.08587499999999998,0.0,6.0,0.2808571428571429
0.35,nonbridge_biased,9,0.32083333333333336,0.069375,0.0,6.0,0.25942857142857145
0.35,nonbridge_biased,10,0.42083333333333334,0.090625,0.0,6.0,0.26657142857142857
0.35,nonbridge_biased,11,0.37916666666666665,0.08179166666666665,0.0,6.0,0.2211428571428571
0.35,nonbridge_biased,12,0.3875,0.06279166666666665,0.0,6.0,0.2054285714285714
0.35,nonbridge_biased,13,0.3958333333333333,0.05929166666666665,0.0,6.0,0.26257142857142857
0.35,nonbridge_biased,14,0.37083333333333335,0.06724999999999999,0.0,6.0,0.1807142857142857
0.35,nonbridge_biased,15,0.4083333333333333,0.09637499999999999,0.0,6.0,0.2808571428571429
0.35,nonbridge_biased,16,0.4125,0.06520833333333333,0.0,6.0,0.32857142857142857
0.35,nonbridge_biased,17,0.3875,0.07991666666666665,0.0,6.0,0.343
0.35,nonbridge_biased,18,0.36666666666666664,0.06170833333333332,0.0,6.0,0.373
0.35,nonbridge_biased,19,0.31666666666666665,0.06024999999999998,0.0,6.0,0.29542857142857143
0.35,nonbridge_biased,20,0.42916666666666664,0.0898333333333333,0.0,6.0,0.3152857142857143
0.35,nonbridge_biased,21,0.3375,0.056083333333333325,0.0,6.0,0.31
0.35,nonbridge_biased,22,0.4083333333333333,0.062249999999999986,0.0,6.0,0.24014285714285713
0.35,nonbridge_biased,23,0.3625,0.05429166666666666,0.0,6.0,0.20885714285714282
0.35,nonbridge_biased,24,0.3541666666666667,0.05658333333333333,0.0,6.0,0.2567142857142857
0.35,nonbridge_biased,25,0.37916666666666665,0.08362499999999999,0.0,6.0,0.232
0.35,nonbridge_biased,26,0.29583333333333334,0.05383333333333334,0.0,6.0,0.35214285714285715
0.35,nonbridge_biased,27,0.3875,0.07949999999999999,0.0,6.0,0.229
0.35,nonbridge_biased,28,0.37083333333333335,0.06858333333333334,0.0,6.0,0.3035714285714286
0.35,nonbridge_biased,29,0.4125,0.1204583333333333,0.0,6.0,0.23099999999999998
0.35,nonbridge_biased,30,0.3958333333333333,0.06970833333333333,0.0,6.0,0.35457142857142854
0.35,nonbridge_biased,31,0.38333333333333336,0.07529166666666666,0.0,6.0,0.29957142857142854
0.35,nonbridge_biased,32,0.2833333333333333,0.049749999999999996,0.0,6.0,0.30742857142857144
0.35,nonbridge_biased,33,0.4,0.09454166666666666,0.0,6.0,0.20885714285714282
0.35,nonbridge_biased,34,0.2708333333333333,0.04641666666666667,0.0,6.0,0.3581428571428571
0.35,nonbridge_biased,35,0.3625,0.06904166666666665,0.0,6.0,0.3494285714285714
0.35,nonbridge_biased,36,0.36666666666666664,0.07770833333333332,0.0,6.0,0.26857142857142857
0.35,nonbridge_biased,37,0.2875,0.05783333333333332,0.0,6.0,0.26642857142857146
0.35,nonbridge_biased,38,0.4166666666666667,0.08445833333333333,0.0,6.0,0.2374285714285714
0.35,nonbridge_biased,39,0.38333333333333336,0.072375,0.0,6.0,0.3387142857142857
0.35,nonbridge_biased,40,0.3125,0.06666666666666667,0.0,6.0,0.18042857142857138
0.35,nonbridge_biased,41,0.37916666666666665,0.08791666666666664,0.0,6.0,0.26742857142857146
0.35,nonbridge_biased,42,0.44166666666666665,0.10720833333333331,0.0,6.0,0.3154285714285714
0.35,nonbridge_biased,43,0.3458333333333333,0.08954166666666666,0.0,6.0,0.26842857142857146
0.35,nonbridge_biased,44,0.2875,0.05358333333333332,0.0,6.0,0.26671428571428574
0.35,nonbridge_biased,45,0.2916666666666667,0.05395833333333334,0.0,6.0,0.3631428571428571
0.35,nonbridge_biased,46,0.39166666666666666,0.07175,0.0,6.0,0.32557142857142857
0.35,nonbridge_biased,47,0.32916666666666666,0.06295833333333332,0.0,6.0,0.3287142857142857
0.35,nonbridge_biased,48,0.3416666666666667,0.06149999999999999,0.0,6.0,0.21185714285714283
0.35,nonbridge_biased,49,0.37916666666666665,0.08066666666666666,0.0,6.0,0.2781428571428572
0.35,nonbridge_biased,50,0.3625,0.077,0.0,6.0,0.17157142857142854
0.35,highdeg_nonbridge,1,0.6208333333333333,0.12920833333333331,0.0,6.0,0.24128571428571427
0.35,highdeg_nonbridge,2,0.5125,0.10125,0.0,6.0,0.3292857142857143
0.35,highdeg_nonbridge,3,0.6083333333333333,0.12737499999999996,0.0,6.0,0.372
0.35,highdeg_nonbridge,4,0.575,0.1505,0.0,6.0,0.2632857142857143
0.35,highdeg_nonbridge,5,0.4166666666666667,0.08537500000000002,0.0,6.0,0.38642857142857145
0.35,highdeg_nonbridge,6,0.5333333333333333,0.09895833333333331,0.0,6.0,0.38271428571428573
0.35,highdeg_nonbridge,7,0.575,0.12091666666666664,0.0,6.0,0.4091428571428571
0.35,highdeg_nonbridge,8,0.5333333333333333,0.12291666666666665,0.0,6.0,0.20214285714285715
0.35,highdeg_nonbridge,9,0.6125,0.15920833333333334,0.0,6.0,0.2802857142857143
0.35,highdeg_nonbridge,10,0.55,0.13204166666666667,0.0,6.0,0.27199999999999996
0.35,highdeg_nonbridge,11,0.4708333333333333,0.09841666666666665,0.0,6.0,0.41
0.35,highdeg_nonbridge,12,0.55,0.11479166666666667,0.0,6.0,0.3447142857142857
0.35,highdeg_nonbridge,13,0.5791666666666667,0.12799999999999997,0.0,6.0,0.27
0.35,highdeg_nonbridge,14,0.525,0.09316666666666665,0.0,6.0,0.32928571428571435
0.35,highdeg_nonbridge,15,0.49583333333333335,0.12095833333333332,0.0,6.0,0.26671428571428574
0.35,highdeg_nonbridge,16,0.55,0.11741666666666666,0.0,6.0,0.32528571428571434
0.35,highdeg_nonbridge,17,0.5666666666666667,0.11658333333333332,0.0,6.0,0.32671428571428573
0.35,highdeg_nonbridge,18,0.5666666666666667,0.11849999999999998,0.0,6.0,0.25742857142857145
0.35,highdeg_nonbridge,19,0.5291666666666667,0.09883333333333333,0.0,6.0,0.42057142857142854
0.35,highdeg_nonbridge,20,0.5708333333333333,0.14174999999999996,0.0,6.0,0.30128571428571427
0.35,highdeg_nonbridge,21,0.4666666666666667,0.09212499999999998,0.0,6.0,0.3177142857142858
0.35,highdeg_nonbridge,22,0.5333333333333333,0.09645833333333333,0.0,6.0,0.2705714285714286
0.35,highdeg_nonbridge,23,0.6333333333333333,0.14725000000000002,0.0,6.0,0.3302857142857143
0.35,highdeg_nonbridge,24,0.6375,0.11929166666666663,0.0,6.0,0.35028571428571426
0.35,highdeg_nonbridge,25,0.6125,0.1305833333333333,0.0,6.0,0.273
0.35,highdeg_nonbridge,26,0.5833333333333334,0.10170833333333335,0.0,6.0,0.3697142857142858
0.35,highdeg_nonbridge,27,0.5708333333333333,0.1254583333333333,0.0,6.0,0.34485714285714286
0.35,highdeg_nonbridge,28,0.5541666666666667,0.102625,0.0,6.0,0.2667142857142857
0.35,highdeg_nonbridge,29,0.5625,0.1195833333333333,0.0,6.0,0.3694285714285714
0.35,highdeg_nonbridge,30,0.5166666666666667,0.12216666666666665,0.0,6.0,0.27271428571428574
0.35,highdeg_nonbridge,31,0.5125,0.07445833333333333,0.0,6.0,0.39157142857142857
0.35,highdeg_nonbridge,32,0.5958333333333333,0.11879166666666667,0.0,6.0,0.2914285714285714
0.35,highdeg_nonbridge,33,0.49583333333333335,0.10079166666666663,0.0,6.0,0.30042857142857143
0.35,highdeg_nonbridge,34,0.5541666666666667,0.09237499999999998,0.0,6.0,0.3345714285714286
0.35,highdeg_nonbridge,35,0.5875,0.12529166666666666,0.0,6.0,0.32542857142857146
0.35,highdeg_nonbridge,36,0.5791666666666667,0.13695833333333332,0.0,6.0,0.30457142857142855
0.35,highdeg_nonbridge,37,0.5125,0.08808333333333332,0.0,6.0,0.3484285714285714
0.35,highdeg_nonbridge,38,0.5041666666666667,0.11233333333333329,0.0,6.0,0.3134285714285714
0.35,highdeg_nonbridge,39,0.5708333333333333,0.13895833333333332,0.0,6.0,0.3231428571428571
0.35,highdeg_nonbridge,40,0.6208333333333333,0.13104166666666664,0.0,6.0,0.2894285714285714
0.35,highdeg_nonbridge,41,0.6,0.11758333333333332,0.0,6.0,0.35842857142857143
0.35,highdeg_nonbridge,42,0.5791666666666667,0.09475,0.0,6.0,0.3671428571428571
0.35,highdeg_nonbridge,43,0.5916666666666667,0.12604166666666664,0.0,6.0,0.35385714285714287
0.35,highdeg_nonbridge,44,0.5208333333333334,0.09445833333333332,0.0,6.0,0.36471428571428566
0.35,highdeg_nonbridge,45,0.5416666666666666,0.12345833333333331,0.0,6.0,0.3375714285714286
0.35,highdeg_nonbridge,46,0.5416666666666666,0.11991666666666662,0.0,6.0,0.22542857142857142
0.35,highdeg_nonbridge,47,0.5083333333333333,0.09187499999999998,0.0,6.0,0.27042857142857146
0.35,highdeg_nonbridge,48,0.49583333333333335,0.10416666666666663,0.0,6.0,0.37242857142857144
0.35,highdeg_nonbridge,49,0.6,0.14783333333333332,0.0,6.0,0.37457142857142856
0.35,highdeg_nonbridge,50,0.625,0.14070833333333332,0.0,6.0,0.21428571428571425
0.5,bridge_biased,1,0.2708333333333333,0.051208333333333335,0.0,6.0,0.37771428571428567
0.5,bridge_biased,2,0.35833333333333334,0.05008333333333333,0.0,6.0,0.2541428571428571
0.5,bridge_biased,3,0.31666666666666665,0.05512499999999999,0.0,6.0,0.3554285714285714
0.5,bridge_biased,4,0.35833333333333334,0.06841666666666665,0.0,6.0,0.20185714285714285
0.5,bridge_biased,5,0.39166666666666666,0.05924999999999999,0.0,6.0,0.4028571428571429
0.5,bridge_biased,6,0.3416666666666667,0.04275,0.0,6.0,0.38642857142857145
0.5,bridge_biased,7,0.3333333333333333,0.058416666666666665,0.0,6.0,0.336
0.5,bridge_biased,8,0.32916666666666666,0.08262499999999999,0.0,6.0,0.2494285714285714
0.5,bridge_biased,9,0.3333333333333333,0.06125,0.0,6.0,0.32442857142857146
0.5,bridge_biased,10,0.4125,0.06887499999999999,0.0,6.0,0.2874285714285714
0.5,bridge_biased,11,0.32916666666666666,0.06929166666666664,0.0,6.0,0.3251428571428571
0.5,bridge_biased,12,0.2875,0.055541666666666656,0.0,6.0,0.26657142857142857
0.5,bridge_biased,13,0.32916666666666666,0.058916666666666666,0.0,6.0,0.28585714285714287
0.5,bridge_biased,14,0.325,0.059041666666666666,0.0,6.0,0.387
0.5,bridge_biased,15,0.32916666666666666,0.05749999999999998,0.0,6.0,0.3362857142857143
0.5,bridge_biased,16,0.325,0.05479166666666666,0.0,6.0,0.29728571428571426
0.5,bridge_biased,17,0.35833333333333334,0.07945833333333333,0.0,6.0,0.23142857142857143
0.5,bridge_biased,18,0.35,0.05687499999999998,0.0,6.0,0.332
0.5,bridge_biased,19,0.3416666666666667,0.05308333333333334,0.0,6.0,0.324
0.5,bridge_biased,20,0.35,0.061374999999999985,0.0,6.0,0.24928571428571425
0.5,bridge_biased,21,0.2875,0.04874999999999999,0.0,6.0,0.36057142857142854
0.5,bridge_biased,22,0.32916666666666666,0.055874999999999994,0.0,6.0,0.33928571428571425
0.5,bridge_biased,23,0.32083333333333336,0.04866666666666666,0.0,6.0,0.32657142857142857
0.5,bridge_biased,24,0.3458333333333333,0.06266666666666666,0.0,6.0,0.34428571428571425
0.5,bridge_biased,25,0.32083333333333336,0.064125,0.0,6.0,0.4601428571428572
0.5,bridge_biased,26,0.325,0.05820833333333332,0.0,6.0,0.13014285714285714
0.5,bridge_biased,27,0.3625,0.06012499999999999,0.0,6.0,0.27842857142857147
0.5,bridge_biased,28,0.30833333333333335,0.046749999999999986,0.0,6.0,0.29271428571428565
0.5,bridge_biased,29,0.475,0.07966666666666666,0.0,6.0,0.32457142857142857
0.5,bridge_biased,30,0.3458333333333333,0.054125,0.0,6.0,0.24857142857142855
0.5,bridge_biased,31,0.3416666666666667,0.060375,0.0,6.0,0.29942857142857143
0.5,bridge_biased,32,0.29583333333333334,0.04633333333333333,0.0,6.0,0.3362857142857143
0.5,bridge_biased,33,0.3416666666666667,0.06387499999999999,0.0,6.0,0.2748571428571429
0.5,bridge_biased,34,0.31666666666666665,0.046875,0.0,6.0,0.28257142857142853
0.5,bridge_biased,35,0.2791666666666667,0.05233333333333332,0.0,6.0,0.32528571428571434
0.5,bridge_biased,36,0.35,0.06595833333333333,0.0,6.0,0.3338571428571429
0.5,bridge_biased,37,0.29583333333333334,0.04766666666666665,0.0,6.0,0.3538571428571428
0.5,bridge_biased,38,0.375,0.063,0.0,6.0,0.3742857142857143
0.5,bridge_biased,39,0.32916666666666666,0.05854166666666667,0.0,6.0,0.312
0.5,bridge_biased,40,0.30833333333333335,0.057749999999999996,0.0,6.0,0.3697142857142857
0.5,bridge_biased,41,0.4125,0.08920833333333329,0.0,6.0,0.21985714285714283
0.5,bridge_biased,42,0.3958333333333333,0.06891666666666664,0.0,6.0,0.34
0.5,bridge_biased,43,0.30833333333333335,0.049666666666666665,0.0,6.0,0.36042857142857143
0.5,bridge_biased,44,0.2708333333333333,0.03779166666666666,0.0,6.0,0.37642857142857145
0.5,bridge_biased,45,0.30416666666666664,0.07054166666666666,0.0,6.0,0.25185714285714284
0.5,bridge_biased,46,0.30416666666666664,0.05029166666666665,0.0,6.0,0.2932857142857142
0.5,bridge_biased,47,0.4375,0.07595833333333334,0.0,6.0,0.3591428571428571
0.5,bridge_biased,48,0.3375,0.05879166666666666,0.0,6.0,0.35757142857142854
0.5,bridge_biased,49,0.4,0.08741666666666664,0.0,6.0,0.1957142857142857
0.5,bridge_biased,50,0.3416666666666667,0.06683333333333331,0.0,6.0,0.2747142857142857
0.5,nonbridge_biased,1,0.21666666666666667,0.04229166666666668,0.0,6.0,0.32857142857142857
0.5,nonbridge_biased,2,0.25833333333333336,0.05070833333333333,0.0,6.0,0.3355714285714286
0.5,nonbridge_biased,3,0.25833333333333336,0.04683333333333334,0.0,6.0,0.34985714285714287
0.5,nonbridge_biased,4,0.20416666666666666,0.04141666666666666,0.0,6.0,0.24857142857142858
0.5,nonbridge_biased,5,0.24166666666666667,0.04629166666666665,0.0,6.0,0.34342857142857147
0.5,nonbridge_biased,6,0.24166666666666667,0.04608333333333332,0.0,6.0,0.281
0.5,nonbridge_biased,7,0.24166666666666667,0.03891666666666667,0.0,6.0,0.2245714285714286
0.5,nonbridge_biased,8,0.2708333333333333,0.04695833333333333,0.0,6.0,0.23428571428571426
0.5,nonbridge_biased,9,0.23333333333333334,0.04587499999999999,0.0,6.0,0.3538571428571428
0.5,nonbridge_biased,10,0.25833333333333336,0.052541666666666646,0.0,6.0,0.334
0.5,nonbridge_biased,11,0.24583333333333332,0.05095833333333332,0.0,6.0,0.30142857142857143
0.5,nonbridge_biased,12,0.2625,0.04904166666666667,0.0,6.0,0.315
0.5,nonbridge_biased,13,0.225,0.036791666666666674,0.0,6.0,0.26857142857142857
0.5,nonbridge_biased,14,0.2708333333333333,0.047708333333333325,0.0,6.0,0.3861428571428571
0.5,nonbridge_biased,15,0.25,0.04737499999999999,0.0,6.0,0.2397142857142857
0.5,nonbridge_biased,16,0.24583333333333332,0.05141666666666666,0.0,6.0,0.4012857142857143
0.5,nonbridge_biased,17,0.25416666666666665,0.045375,0.0,6.0,0.2532857142857143
0.5,nonbridge_biased,18,0.24166666666666667,0.04737499999999999,0.0,6.0,0.3291428571428571
0.5,nonbridge_biased,19,0.225,0.03704166666666667,0.0,6.0,0.20185714285714285
0.5,nonbridge_biased,20,0.2375,0.04145833333333333,0.0,6.0,0.3171428571428571
0.5,nonbridge_biased,21,0.22916666666666666,0.042541666666666665,0.0,6.0,0.2824285714285714
0.5,nonbridge_biased,22,0.225,0.03783333333333333,0.0,6.0,0.24085714285714285
0.5,nonbridge_biased,23,0.2375,0.03929166666666667,0.0,6.0,0.287
0.5,nonbridge_biased,24,0.24583333333333332,0.0365,0.0,6.0,0.25
0.5,nonbridge_biased,25,0.25,0.055583333333333325,0.0,6.0,0.2631428571428571
0.5,nonbridge_biased,26,0.225,0.046125000000000006,0.0,6.0,0.381
0.5,nonbridge_biased,27,0.24583333333333332,0.04833333333333332,0.0,6.0,0.388
0.5,nonbridge_biased,28,0.22083333333333333,0.035375000000000004,0.0,6.0,0.36457142857142855
0.5,nonbridge_biased,29,0.2708333333333333,0.04754166666666666,0.0,6.0,0.3464285714285714
0.5,nonbridge_biased,30,0.25833333333333336,0.04033333333333333,0.0,6.0,0.33814285714285713
0.5,nonbridge_biased,31,0.2708333333333333,0.04954166666666666,0.0,6.0,0.34785714285714286
0.5,nonbridge_biased,32,0.24166666666666667,0.04958333333333333,0.0,6.0,0.19157142857142856
0.5,nonbridge_biased,33,0.275,0.05199999999999999,0.0,6.0,0.21485714285714286
0.5,nonbridge_biased,34,0.22916666666666666,0.03904166666666667,0.0,6.0,0.27499999999999997
0.5,nonbridge_biased,35,0.225,0.04,0.0,6.0,0.26171428571428573
0.5,nonbridge_biased,36,0.22916666666666666,0.03925,0.0,6.0,0.2302857142857143
0.5,nonbridge_biased,37,0.22916666666666666,0.038000000000000006,0.0,6.0,0.28871428571428565
0.5,nonbridge_biased,38,0.2375,0.039625,0.0,6.0,0.2171428571428571
0.5,nonbridge_biased,39,0.24166666666666667,0.04520833333333333,0.0,6.0,0.21857142857142856
0.5,nonbridge_biased,40,0.225,0.05166666666666666,0.0,6.0,0.2517142857142857
0.5,nonbridge_biased,41,0.22916666666666666,0.04429166666666666,0.0,6.0,0.2682857142857143
0.5,nonbridge_biased,42,0.25833333333333336,0.047541666666666656,0.0,6.0,0.3144285714285714
0.5,nonbridge_biased,43,0.22916666666666666,0.05295833333333332,0.0,6.0,0.213
0.5,nonbridge_biased,44,0.24583333333333332,0.038125,0.0,6.0,0.25842857142857145
0.5,nonbridge_biased,45,0.2375,0.03875,0.0,6.0,0.37914285714285717
0.5,nonbridge_biased,46,0.22083333333333333,0.03658333333333333,0.0,6.0,0.3018571428571429
0.5,nonbridge_biased,47,0.25833333333333336,0.04416666666666666,0.0,6.0,0.2622857142857143
0.5,nonbridge_biased,48,0.22916666666666666,0.039624999999999994,0.0,6.0,0.39071428571428574
0.5,nonbridge_biased,49,0.2375,0.04475,0.0,6.0,0.2741428571428572
0.5,nonbridge_biased,50,0.22916666666666666,0.047958333333333325,0.0,6.0,0.34
0.5,highdeg_nonbridge,1,0.2916666666666667,0.04558333333333334,0.0,6.0,0.2234285714285714
0.5,highdeg_nonbridge,2,0.3333333333333333,0.055625,0.0,6.0,0.25799999999999995
0.5,highdeg_nonbridge,3,0.375,0.06458333333333335,0.0,6.0,0.34742857142857136
0.5,highdeg_nonbridge,4,0.30416666666666664,0.05425,0.0,6.0,0.23614285714285713
0.5,highdeg_nonbridge,5,0.32916666666666666,0.05120833333333333,0.0,6.0,0.35157142857142853
0.5,highdeg_nonbridge,6,0.32916666666666666,0.051583333333333335,0.0,6.0,0.37042857142857144
0.5,highdeg_nonbridge,7,0.35,0.06662499999999998,0.0,6.0,0.2738571428571429
0.5,highdeg_nonbridge,8,0.375,0.08374999999999998,0.0,6.0,0.26142857142857145
0.5,highdeg_nonbridge,9,0.3125,0.06483333333333333,0.0,6.0,0.31342857142857145
0.5,highdeg_nonbridge,10,0.3375,0.0765,0.0,6.0,0.2958571428571429
0.5,highdeg_nonbridge,11,0.3375,0.06983333333333333,0.0,6.0,0.20385714285714282
0.5,highdeg_nonbridge,12,0.31666666666666665,0.04858333333333333,0.0,6.0,0.284
0.5,highdeg_nonbridge,13,0.29583333333333334,0.05441666666666666,0.0,6.0,0.2534285714285714
0.5,highdeg_nonbridge,14,0.375,0.06770833333333333,0.0,6.0,0.33914285714285713
0.5,highdeg_nonbridge,15,0.30833333333333335,0.05808333333333333,0.0,6.0,0.31742857142857145
0.5,highdeg_nonbridge,16,0.35833333333333334,0.06758333333333334,0.0,6.0,0.4351428571428571
0.5,highdeg_nonbridge,17,0.3125,0.057666666666666665,0.0,6.0,0.31
0.5,highdeg_nonbridge,18,0.3125,0.059708333333333335,0.0,6.0,0.32528571428571423
0.5,highdeg_nonbridge,19,0.375,0.07154166666666666,0.0,6.0,0.3767142857142857
0.5,highdeg_nonbridge,20,0.325,0.06141666666666665,0.0,6.0,0.302
0.5,highdeg_nonbridge,21,0.3,0.05683333333333333,0.0,6.0,0.4182857142857143
0.5,highdeg_nonbridge,22,0.3125,0.05129166666666665,0.0,6.0,0.23614285714285713
0.5,highdeg_nonbridge,23,0.35833333333333334,0.06616666666666665,0.0,6.0,0.26685714285714285
0.5,highdeg_nonbridge,24,0.3375,0.07083333333333333,0.0,6.0,0.24485714285714283
0.5,highdeg_nonbridge,25,0.37916666666666665,0.07562499999999998,0.0,6.0,0.2967142857142857
0.5,highdeg_nonbridge,26,0.3375,0.065625,0.0,6.0,0.307
0.5,highdeg_nonbridge,27,0.3375,0.061,0.0,6.0,0.3368571428571429
0.5,highdeg_nonbridge,28,0.35,0.06316666666666666,0.0,6.0,0.31085714285714283
0.5,highdeg_nonbridge,29,0.3125,0.073625,0.0,6.0,0.29971428571428566
0.5,highdeg_nonbridge,30,0.35833333333333334,0.05558333333333334,0.0,6.0,0.17228571428571426
0.5,highdeg_nonbridge,31,0.3458333333333333,0.058499999999999976,0.0,6.0,0.24914285714285714
0.5,highdeg_nonbridge,32,0.32083333333333336,0.059874999999999984,0.0,6.0,0.315
0.5,highdeg_nonbridge,33,0.2791666666666667,0.05408333333333333,0.0,6.0,0.2732857142857143
0.5,highdeg_nonbridge,34,0.31666666666666665,0.05787500000000002,0.0,6.0,0.3281428571428571
0.5,highdeg_nonbridge,35,0.3125,0.05399999999999998,0.0,6.0,0.284
0.5,highdeg_nonbridge,36,0.35,0.07491666666666666,0.0,6.0,0.3111428571428571
0.5,highdeg_nonbridge,37,0.30833333333333335,0.04695833333333333,0.0,6.0,0.2624285714285714
